Rk,Name,Age,Tm,IP,G,GS,R,RA9,RA9opp,RA9def,RA9role,PPFp,RA9avg,RAA,WAA,gmLI,WAAadj,WAR,RAR,waaWL%,162WL%,Salary,Acquired
149,Bobby Keppel\keppebo01,24,KCR,34.1,8,6,21,5.50,4.99,0.18,0.08,101.3,4.95,-2,-0.2,1.16,0.0,0.1,2,.471,.499,,Free Agency
150,Shane Komine\kominsh01,25,OAK,9.0,2,2,5,5.00,5.27,0.02,0.20,94.0,5.13,0,0.0,,0.0,0.1,1,.502,.500,,Amateur Draft
151,John Koronka*\koronjo01,25,TEX,125.0,23,23,80,5.76,4.92,0.06,0.19,101.5,5.13,-10,-0.9,,-0.1,0.3,5,.459,.494,$329000,Traded
152,John Lackey\lackejo01,27,LAA,217.2,33,33,98,4.05,5.05,0.00,0.19,98.1,5.14,24,2.5,,-0.1,4.6,51,.575,.515,$3340000,Amateur Draft
153,Juan Lara*\laraju01,25,CLE,5.0,9,0,2,3.60,5.19,-0.18,-0.39,99.8,4.97,1,0.1,1.09,0.0,0.1,1,.508,.500,,Amateur Free Agent
154,Brandon League\leagubr01,23,TOR,42.2,33,0,17,3.59,5.09,0.36,-0.38,98.8,4.29,3,0.3,1.22,-0.1,0.7,8,.509,.502,,Amateur Draft
155,Wil Ledezma*\ledezwi01,25,DET,60.1,24,7,28,4.18,5.06,0.25,0.00,99.1,4.76,3,0.3,1.53,0.0,0.9,11,.514,.502,,Rule 5 Draft
156,Cliff Lee*\leecl02,27,CLE,200.2,33,33,114,5.11,4.95,-0.19,0.19,98.4,5.24,1,0.1,,-0.1,2.0,26,.503,.501,$406200,Traded
157,Jon Lester*\lestejo01,22,BOS,81.1,15,15,43,4.76,5.08,-0.18,0.19,104.5,5.70,8,0.8,,0.0,1.6,18,.552,.505,,Amateur Draft
158,Colby Lewis\lewisco01,26,DET,3.0,2,0,1,3.00,5.09,0.30,-0.38,98.0,4.33,0,0.0,.40,0.0,0.1,1,.520,.500,,Waivers
159,Cory Lidle\lidleco01,34,NYY,45.1,10,9,26,5.16,4.91,-0.35,0.18,99.3,5.40,1,0.1,1.34,0.0,0.5,6,.508,.500,,Traded
160,Ted Lilly*\lillyte01,30,TOR,181.2,32,32,98,4.86,5.03,0.36,0.19,100.2,4.87,-1,-0.1,,-0.1,1.6,21,.496,.499,$4000000,Traded
161,Francisco Liriano*\liriafr01,22,MIN,121.0,28,16,31,2.31,4.93,0.06,0.08,97.4,4.82,33,3.4,.81,-0.2,4.5,48,.623,.521,$327000,Traded
162,Wes Littleton\littlwe01,23,TEX,36.1,33,0,7,1.73,4.98,0.05,-0.37,99.7,4.55,11,1.1,1.13,0.0,1.5,15,.533,.507,,Amateur Draft
163,Bobby Livingston*\livinbo01,23,SEA,5.0,3,0,10,18.00,5.08,0.41,-0.38,99.8,4.29,-8,-0.6,.47,0.1,-0.4,-7,.298,.496,,Amateur Draft
164,Esteban Loaiza\loaizes01,34,OAK,154.2,26,26,92,5.35,4.92,0.01,0.19,97.3,4.96,-8,-0.8,,-0.1,0.7,11,.470,.495,$6000000,Free Agency
165,Kameron Loe\loeka01,24,TEX,78.1,15,15,54,6.20,4.98,0.07,0.19,101.7,5.19,-10,-0.9,,0.0,-0.1,0,.441,.495,$348770,Amateur Draft
166,Adam Loewen*\loewead01,22,BAL,112.1,22,19,72,5.77,5.10,-0.05,0.17,99.1,5.26,-7,-0.7,.72,-0.1,0.4,6,.468,.496,,Amateur Draft
167,Boone Logan*\loganbo02,21,CHW,17.1,21,0,18,9.35,5.39,-0.24,-0.40,100.8,5.27,-8,-0.8,.62,0.1,-0.5,-6,.464,.495,$327000,Amateur Draft
168,Kyle Lohse\lohseky01,27,MIN,63.2,22,8,50,7.07,5.07,0.08,-0.03,98.9,4.90,-16,-1.5,.49,0.1,-0.7,-8,.433,.491,$3950000,Traded
169,Javier Lopez*\lopezja02,28,BOS,16.2,27,0,10,5.40,5.39,-0.15,-0.40,104.6,5.38,0,0.0,1.49,0.0,0.1,2,.499,.500,,Traded
170,Rodrigo Lopez\lopezro02,30,BAL,189.0,36,29,129,6.14,5.09,-0.05,0.15,99.0,5.24,-21,-1.9,1.37,-0.2,-0.2,3,.446,.488,$3750000,Free Agency
171,Mark Lowe\lowema01,23,SEA,18.2,15,0,4,1.93,5.27,0.22,-0.39,96.7,4.50,5,0.5,1.68,0.1,0.8,7,.534,.503,,Amateur Draft
172,Ruddy Lugo\lugoru01,26,TBD,85.0,64,0,39,4.13,5.19,-0.22,-0.39,100.2,5.03,8,0.8,.83,-0.3,1.4,18,.512,.505,$327000,Free Agency
173,Mike MacDougal\macdomi01,29,2TM,29.0,29,0,5,1.55,5.11,-0.15,-0.38,104.8,5.11,11,1.1,1.44,0.2,1.6,15,.539,.505,$430000,Traded
174,Ron Mahay*\mahayro01,35,TEX,57.0,62,0,30,4.74,5.22,0.05,-0.39,101.0,4.83,0,0.0,1.02,-0.1,0.5,7,.500,.500,,Free Agency
175,Julio Manon\manonju01,33,BAL,20.0,22,0,13,5.85,5.39,-0.05,-0.40,99.3,5.01,-2,-0.2,.64,0.0,0.0,0,.491,.499,,Free Agency
176,Shaun Marcum\marcush01,24,TOR,78.1,21,14,44,5.06,5.20,0.38,0.13,99.0,4.90,-2,-0.2,.66,-0.1,0.6,8,.490,.499,,Amateur Draft
177,Mike Maroth*\marotmi01,28,DET,53.2,13,9,26,4.36,5.05,0.27,0.13,97.9,4.80,2,0.2,.32,-0.1,0.7,9,.516,.501,$2300000,Traded
178,Nick Masset\masseni01,24,TEX,8.2,8,0,4,4.15,4.90,0.06,-0.36,100.6,4.51,0,0.0,.19,0.0,0.1,1,.503,.500,,Amateur Draft
179,Tom Mastny\mastnto01,25,CLE,16.1,15,0,10,5.51,4.96,-0.17,-0.37,99.3,4.73,-2,-0.2,1.25,-0.1,0.0,0,.490,.499,,Traded
180,Julio Mateo\mateoju01,28,SEA,53.2,48,0,27,4.53,5.09,0.33,-0.38,95.8,4.20,-2,-0.2,1.27,-0.2,0.2,4,.495,.499,$700000,Amateur Free Agent
181,Joe Mays\maysjo01,30,KCR,23.2,6,6,33,12.55,5.26,0.21,0.20,103.9,5.45,-19,-1.4,,0.0,-1.2,-16,.264,.491,$1000000,Free Agency
182,Brandon McCarthy\mccarbr01,22,CHW,84.2,53,2,44,4.68,5.01,-0.20,-0.31,104.1,5.11,3,0.3,1.17,-0.2,1.1,14,.506,.502,$332000,Amateur Draft
183,Seth McClung\mccluse01,25,TBD,103.0,39,15,77,6.73,5.12,-0.24,0.07,100.2,5.44,-16,-1.5,1.46,-0.2,-0.6,-3,.462,.491,$343000,Amateur Draft
184,Dustin McGowan\mcgowdu01,24,TOR,27.1,16,3,27,8.89,5.19,0.40,-0.19,98.4,4.52,-14,-1.2,.78,0.0,-0.9,-10,.423,.492,,Amateur Draft
185,Brian Meadows\meadobr01,30,TBD,69.2,53,0,43,5.56,5.17,-0.26,-0.38,99.6,5.02,-5,-0.5,1.21,-0.2,0.1,4,.491,.497,$600000,Free Agency
