age,status,base_salary,signing_bonus,incentives,total_salary,adjusted_salary,payroll_perc,active,lux_tax,year,team,key
30,Arb 1,"$749,750",-,-,"$749,750","$749,750",0.98,0,A,2014,TB,7537
25,Pre-Arb,"$500,000","$166,666",-,"$666,666","$666,666",0.87,0,A,2014,TB,8471
26,Pre-Arb,"$516,900",-,-,"$516,900","$516,900",0.67,0,A,2014,TB,8473
29,Pre-Arb,"$507,800",-,-,"$507,800","$507,800",0.66,0,A,2014,TB,8476
24,Pre-Arb,"$503,100",-,-,"$503,100","$503,100",0.65,0,A,2014,TB,11583
26,Pre-Arb,"$500,000",-,-,"$500,000","$415,300",0.54,0,A,2014,TB,11493
27,Pre-Arb,"$500,000",-,-,"$500,000","$311,475",0.41,0,A,2014,TB,15678
27,Pre-Arb,"$500,000",-,-,"$500,000","$210,382",0.27,0,A,2014,TB,9148
29,Pre-Arb,"$504,200",-,-,"$504,200","$201,128",0.26,0,A,2014,TB,7641
25,Pre-Arb,"$520,000",-,-,"$520,000","$170,491",0.22,0,A,2014,TB,10664
26,Pre-Arb,"$500,000",-,-,"$500,000","$76,502",0.1,0,A,2014,TB,11577
26,Pre-Arb,"$500,000",-,-,"$500,000","$51,912",0.07,0,A,2014,TB,12065
24,Pre-Arb,"$500,000",-,-,"$500,000","$43,715",0.06,0,A,2014,TB,16028
25,Pre-Arb,"$341,530",-,-,"$500,000","$43,715",0.06,0,A,2014,TB,11472
33,Vet,"$23,000,000","$1,285,714",-,"$24,285,714","$24,285,714",11.3,0,A,2014,NYY,359
25,Pre-Arb,"$22,000,000",-,-,"$22,000,000","$22,000,000",10.24,0,A,2014,NYY,13910
39,Pre-Arb,"$16,000,000",-,-,"$16,000,000","$16,000,000",7.45,0,A,2014,NYY,472
29,Arb 3,"$5,215,000",-,-,"$5,215,000","$5,215,000",2.43,0,A,2014,NYY,7466
30,Vet,"$9,000,000","$1,250,000",-,"$10,250,000","$4,180,327",1.95,0,A,2014,NYY,890
27,Arb 1,"$3,300,000",-,-,"$3,300,000","$3,300,000",1.54,0,A,2014,NYY,7464
30,Arb 2,"$1,765,000",-,-,"$1,765,000","$1,765,000",0.82,0,A,2014,NYY,5369
28,Arb 1,"$1,850,000",-,-,"$1,850,000","$606,557",0.28,0,A,2014,NYY,7315
27,Pre-Arb,"$541,425",-,-,"$541,425","$541,425",0.25,0,A,2014,NYY,10655
25,Pre-Arb,"$538,475",-,-,"$538,475","$538,475",0.25,0,A,2014,NYY,7642
26,Pre-Arb,"$527,400",-,-,"$527,400","$527,400",0.25,0,A,2014,NYY,11761
26,Pre-Arb,"$502,100",-,-,"$502,100","$502,100",0.23,0,A,2014,NYY,8456
29,Pre-Arb,"$505,000",-,-,"$505,000","$303,551",0.14,0,A,2014,NYY,8502
25,Pre-Arb,"$500,000",-,-,"$500,000","$251,366",0.12,0,A,2014,NYY,14328
35,Vet,"$500,000",-,-,"$500,000","$180,327",0.08,0,A,2014,NYY,489
25,Pre-Arb,"$500,000",-,-,"$500,000","$172,131",0.08,0,A,2014,NYY,15664
34,Vet,"$500,000",-,-,"$500,000","$142,076",0.07,0,A,2014,NYY,145
26,Pre-Arb,"$511,325",-,-,"$511,325","$103,382",0.05,0,A,2014,NYY,14330
23,Pre-Arb,"$500,000",-,-,"$500,000","$84,699",0.04,0,A,2014,NYY,15663
29,Pre-Arb,"$500,000",-,-,"$500,000","$84,699",0.04,0,A,2014,NYY,5320
27,Pre-Arb,"$10,000,000",-,"$457,843","$10,457,843","$10,457,843",7.49,0,A,2014,TEX,8680
28,Arb 3,"$8,000,000","$200,000",-,"$8,200,000","$8,200,000",5.87,0,A,2014,TEX,5389
27,Arb 2,"$5,400,000",-,-,"$5,400,000","$5,400,000",3.87,0,A,2014,TEX,5390
26,Arb 2,"$3,000,000",-,-,"$3,000,000","$3,000,000",2.15,0,A,2014,TEX,7556
30,Arb 1,"$2,625,000",-,-,"$2,625,000","$2,625,000",1.88,0,A,2014,TEX,7561
34,Arb 3,"$2,200,000",-,-,"$2,200,000","$2,200,000",1.58,0,A,2014,TEX,135
34,Vet,"$2,000,000",-,-,"$2,000,000","$2,000,000",1.43,0,A,2014,TEX,6464
32,Vet,"$1,000,000",-,-,"$1,000,000","$1,000,000",0.72,0,A,2014,TEX,514
23,Pre-Arb,"$750,000","$250,000",-,"$1,000,000","$1,000,000",0.72,0,A,2014,TEX,8625
27,Pre-Arb,"$515,179",-,-,"$515,179","$515,179",0.37,0,A,2014,TEX,11032
25,Pre-Arb,"$512,745",-,-,"$512,745","$512,745",0.37,0,A,2014,TEX,9422
25,Pre-Arb,"$505,071",-,-,"$505,071","$505,071",0.36,0,A,2014,TEX,12222
27,Pre-Arb,"$504,576",-,-,"$504,576","$504,576",0.36,0,A,2014,TEX,7559
25,Pre-Arb,"$502,301",-,-,"$502,301","$502,301",0.36,0,A,2014,TEX,11497
26,Pre-Arb,"$502,082",-,-,"$502,082","$502,082",0.36,0,A,2014,TEX,11571
23,Pre-Arb,"$500,000",-,-,"$500,000","$439,890",0.32,0,A,2014,TEX,15682
21,Pre-Arb,"$500,000",-,-,"$500,000","$396,174",0.28,0,A,2014,TEX,12045
26,Pre-Arb,"$500,000",-,-,"$500,000","$382,513",0.27,0,A,2014,TEX,15738
25,Pre-Arb,"$500,000",-,-,"$500,000","$161,202",0.12,0,A,2014,TEX,15683
22,Pre-Arb,"$500,000",-,-,"$500,000","$128,415",0.09,0,A,2014,TEX,15721
24,Pre-Arb,"$500,000",-,-,"$500,000","$73,770",0.05,0,A,2014,TEX,14351
26,Pre-Arb,"$500,000",-,-,"$500,000","$68,306",0.05,0,A,2014,TEX,15814
25,Pre-Arb,"$500,000",-,-,"$500,000","$62,841",0.05,0,A,2014,TEX,14352
26,Pre-Arb,"$500,000",-,-,"$500,000","$57,377",0.04,0,A,2014,TEX,7661
25,Pre-Arb,"$500,000",-,-,"$500,000","$30,054",0.02,0,A,2014,TEX,11469
29,Vet,"$7,700,000","$250,000",-,"$7,950,000","$7,950,000",4.67,0,A,2014,BOS,82
30,Vet,"$4,750,000",-,-,"$4,750,000","$4,750,000",2.79,0,A,2014,BOS,5340
39,Arb 3,"$4,250,000",-,-,"$4,250,000","$4,250,000",2.5,0,A,2014,BOS,5182
33,Vet,"$3,825,000",-,-,"$3,825,000","$3,825,000",2.25,0,A,2014,BOS,5287
31,Arb 4,"$2,150,000",-,-,"$2,150,000","$2,150,000",1.26,0,A,2014,BOS,5242
28,Arb 1,"$1,275,000",-,-,"$1,275,000","$1,275,000",0.75,0,A,2014,BOS,7259
25,Pre-Arb,"$518,000",-,-,"$518,000","$302,874",0.18,0,A,2014,BOS,14034
25,Pre-Arb,"$500,000",-,-,"$500,000","$300,546",0.18,0,A,2014,BOS,8759
29,Pre-Arb,"$502,000",-,-,"$502,000","$249,628",0.15,0,A,2014,BOS,12039
24,Pre-Arb,"$500,000",-,-,"$500,000","$177,595",0.1,0,A,2014,BOS,11750
26,Pre-Arb,"$523,000",-,-,"$523,000","$171,475",0.1,0,A,2014,BOS,11030
29,Pre-Arb,"$500,000",-,-,"$500,000","$163,934",0.1,0,A,2014,BOS,11496
27,Pre-Arb,"$500,000",-,-,"$500,000","$150,273",0.09,0,A,2014,BOS,12038
24,Pre-Arb,"$500,000",-,-,"$500,000","$84,699",0.05,0,A,2014,BOS,14033
25,Pre-Arb,"$503,000",-,-,"$503,000","$63,218",0.04,0,A,2014,BOS,11632
25,Pre-Arb,"$500,000",-,-,"$500,000","$51,912",0.03,0,A,2014,BOS,15653
22,Pre-Arb,"$500,000",-,-,"$500,000","$35,519",0.02,0,A,2014,BOS,15690
32,Vet,"$13,500,000",-,-,"$13,500,000","$13,500,000",13.7,0,A,2014,KC,839
35,Vet,"$8,000,000",-,-,"$8,000,000","$8,000,000",8.12,0,A,2014,KC,56
31,Vet,"$7,000,000",-,-,"$7,000,000","$7,000,000",7.1,0,A,2014,KC,5364
30,Arb 4,"$5,210,000",-,-,"$5,210,000","$5,210,000",5.29,0,A,2014,KC,410
28,Vet,"$4,800,000",-,-,"$4,800,000","$4,800,000",4.87,0,A,2014,KC,7528
28,Arb 1,"$4,675,000",-,"$50,000","$4,725,000","$4,725,000",4.79,0,A,2014,KC,7418
27,Arb 1,"$1,475,000",-,-,"$1,475,000","$1,475,000",1.5,0,A,2014,KC,7660
24,Pre-Arb,"$1,362,500",-,-,"$1,362,500","$1,362,500",1.38,0,A,2014,KC,7664
36,Vet,"$1,750,000",-,-,"$1,750,000","$717,213",0.73,0,A,2014,KC,897
24,Pre-Arb,"$522,500",-,-,"$522,500","$522,500",0.53,0,A,2014,KC,8522
33,Pre-Arb,"$504,500",-,-,"$504,500","$504,500",0.51,0,A,2014,KC,11581
23,Pre-Arb,"$500,500",-,-,"$500,500","$500,500",0.51,0,A,2014,KC,14196
38,Vet,"$500,000",-,-,"$500,000","$500,000",0.51,0,A,2014,KC,896
25,Pre-Arb,"$526,000",-,-,"$526,000","$485,759",0.49,0,A,2014,KC,8520
28,Pre-Arb,"$560,000",-,-,"$560,000","$364,153",0.37,0,A,2014,KC,7426
28,Pre-Arb,"$537,000",-,-,"$537,000","$302,245",0.31,0,A,2014,KC,8519
25,Pre-Arb,"$500,000",-,-,"$500,000","$275,956",0.28,0,A,2014,KC,14195
26,Pre-Arb,"$500,000",-,-,"$500,000","$114,754",0.12,0,A,2014,KC,7265
25,Pre-Arb,"$500,000",-,-,"$500,000","$76,502",0.08,0,A,2014,KC,8537
35,Vet,"$7,500,000",-,-,"$7,500,000","$7,500,000",9.74,0,A,2014,PIT,384
30,Vet,"$6,000,000",-,-,"$6,000,000","$6,000,000",7.79,0,A,2014,PIT,5289
30,Vet,"$5,000,000",-,-,"$5,000,000","$5,000,000",6.5,0,A,2014,PIT,227
30,Arb 3,"$4,000,000",-,-,"$4,000,000","$4,000,000",5.2,0,A,2014,PIT,7491
29,Arb 1,"$2,595,000",-,-,"$2,595,000","$2,595,000",3.37,0,A,2014,PIT,7335
31,Arb 1,"$4,500,000",-,-,"$4,500,000","$1,131,147",1.47,0,A,2014,PIT,7363
29,Pre-Arb,"$518,500",-,-,"$518,500","$518,500",0.67,0,A,2014,PIT,8706
26,Pre-Arb,"$515,500",-,-,"$515,500","$515,500",0.67,0,A,2014,PIT,11507
26,Pre-Arb,"$514,500",-,-,"$514,500","$514,500",0.67,0,A,2014,PIT,11613
23,Pre-Arb,"$512,500",-,-,"$512,500","$512,500",0.67,0,A,2014,PIT,13294
28,Pre-Arb,"$500,000",-,-,"$500,000","$418,032",0.54,0,A,2014,PIT,8703
26,Pre-Arb,"$527,500",-,-,"$527,500","$305,546",0.4,0,A,2014,PIT,7477
26,Pre-Arb,"$513,000",-,-,"$513,000","$260,704",0.34,0,A,2014,PIT,8704
25,Pre-Arb,"$507,000",-,-,"$507,000","$254,885",0.33,0,A,2014,PIT,13295
23,Pre-Arb,"$500,000",-,-,"$500,000","$125,683",0.16,0,A,2014,PIT,15710
33,Vet,"$16,000,000","$500,000",-,"$16,500,000","$16,500,000",9.98,0,A,2014,LAA,874
31,Vet,"$16,000,000","$200,000",-,"$16,200,000","$16,200,000",9.79,0,A,2014,LAA,455
30,Vet,"$5,250,000",-,-,"$5,250,000","$5,250,000",3.17,0,A,2014,LAA,564
31,Vet,"$3,750,000","$125,000",-,"$3,875,000","$3,875,000",2.34,0,A,2014,LAA,5329
30,Vet,"$2,754,098",-,-,"$2,754,098","$2,754,098",1.67,0,A,2014,LAA,625
37,Vet,"$1,968,586",-,-,"$1,968,586","$1,968,586",1.19,0,A,2014,LAA,288
29,Arb 1,"$1,462,500",-,-,"$1,462,500","$1,462,500",0.88,0,A,2014,LAA,7321
33,Vet,"$4,500,000",-,-,"$4,500,000","$1,303,278",0.79,0,A,2014,LAA,243
32,Arb 3,"$2,375,000",-,-,"$2,375,000","$1,116,120",0.67,0,A,2014,LAA,687
29,Arb 1,"$870,000",-,-,"$870,000","$870,000",0.53,0,A,2014,LAA,7378
26,Pre-Arb,"$530,000",-,-,"$530,000","$530,000",0.32,0,A,2014,LAA,8497
26,Pre-Arb,"$520,000",-,-,"$520,000","$520,000",0.31,0,A,2014,LAA,8548
28,Pre-Arb,"$515,000",-,-,"$515,000","$515,000",0.31,0,A,2014,LAA,7627
22,Pre-Arb,"$502,250",-,-,"$502,250","$502,250",0.3,0,A,2014,LAA,11306
26,Pre-Arb,"$500,750",-,-,"$500,750","$500,750",0.3,0,A,2014,LAA,12089
27,Pre-Arb,"$500,500",-,-,"$500,500","$500,500",0.3,0,A,2014,LAA,14219
22,Pre-Arb,"$500,000",-,-,"$500,000","$500,000",0.3,0,A,2014,LAA,15656
25,Pre-Arb,"$500,000",-,-,"$500,000","$500,000",0.3,0,A,2014,LAA,14217
23,Pre-Arb,"$500,000",-,-,"$500,000","$500,000",0.3,0,A,2014,LAA,14204
24,Pre-Arb,"$500,000",-,-,"$500,000","$322,404",0.19,0,A,2014,LAA,14218
29,Pre-Arb,"$975,000",-,-,"$975,000","$282,377",0.17,0,A,2014,LAA,7302
29,,"$500,000",-,-,"$500,000","$92,896",0.06,0,A,2014,LAA,7506
31,Vet,"$12,000,000",-,-,"$12,000,000","$12,000,000",13.72,0,A,2014,MIN,332
28,Vet,"$8,000,000",-,"$500,000","$8,500,000","$8,500,000",9.71,0,A,2014,MIN,585
30,Vet,"$5,500,000",-,-,"$5,500,000","$5,500,000",6.29,0,A,2014,MIN,557
31,Vet,"$4,025,000",-,"$25,000","$4,050,000","$4,050,000",4.63,0,A,2014,MIN,5291
33,Vet,"$3,250,000",-,-,"$3,250,000","$3,250,000",3.71,0,A,2014,MIN,203
31,Arb 2,"$2,000,000",-,-,"$2,000,000","$2,000,000",2.29,0,A,2014,MIN,7438
28,Pre-Arb,"$935,000",-,-,"$935,000","$935,000",1.07,0,A,2014,MIN,8539
30,Pre-Arb,"$530,000",-,-,"$530,000","$530,000",0.61,0,A,2014,MIN,11021
27,Pre-Arb,"$510,000",-,-,"$510,000","$510,000",0.58,0,A,2014,MIN,14320
26,Pre-Arb,"$502,500",-,-,"$502,500","$502,500",0.57,0,A,2014,MIN,11787
25,Pre-Arb,"$511,500",-,-,"$511,500","$187,270",0.21,0,A,2014,MIN,12173
24,Pre-Arb,"$502,500",-,-,"$502,500","$186,721",0.21,0,A,2014,MIN,14324
27,Pre-Arb,"$510,000",-,-,"$510,000","$167,213",0.19,0,A,2014,MIN,8598
24,Pre-Arb,"$500,000",-,-,"$500,000","$139,344",0.16,0,A,2014,MIN,15692
30,Pre-Arb,"$500,000",-,-,"$500,000","$128,415",0.15,0,A,2014,MIN,15661
25,Pre-Arb,"$500,000",-,-,"$500,000","$114,754",0.13,0,A,2014,MIN,16100
25,Pre-Arb,"$500,000",-,-,"$500,000","$73,770",0.08,0,A,2014,MIN,16099
26,Pre-Arb,"$500,000",-,-,"$500,000","$73,770",0.08,0,A,2014,MIN,8538
30,Vet,"$22,500,000","$1,000,000",-,"$23,500,000","$23,500,000",13.42,0,A,2014,PHI,639
33,Vet,"$13,000,000",-,-,"$13,000,000","$13,000,000",7.43,0,A,2014,PHI,101
37,Vet,"$7,500,000","$3,750,000",-,"$11,250,000","$11,250,000",6.43,0,A,2014,PHI,894
29,Arb 4,"$7,675,000",-,-,"$7,675,000","$7,675,000",4.38,0,A,2014,PHI,642
35,Vet,"$7,000,000",-,-,"$7,000,000","$7,000,000",4.0,0,A,2014,PHI,5350
27,Pre-Arb,"$3,000,000","$666,666",-,"$3,666,666","$3,666,666",2.09,0,A,2014,PHI,13519
28,Arb 2,"$2,000,000",-,-,"$2,000,000","$2,000,000",1.14,0,A,2014,PHI,7469
27,Pre-Arb,"$515,500",-,-,"$515,500","$515,500",0.29,0,A,2014,PHI,9166
25,Pre-Arb,"$500,000",-,-,"$500,000","$500,000",0.29,0,A,2014,PHI,14358
26,Pre-Arb,"$513,000",-,-,"$513,000","$398,065",0.23,0,A,2014,PHI,8651
29,Pre-Arb,"$535,000",-,-,"$535,000","$344,972",0.2,0,A,2014,PHI,7441
23,Pre-Arb,"$500,000",-,-,"$500,000","$308,743",0.18,0,A,2014,PHI,15666
25,Pre-Arb,"$500,000",-,-,"$500,000","$275,956",0.16,0,A,2014,PHI,15665
29,Pre-Arb,"$500,000",-,-,"$500,000","$180,327",0.1,0,A,2014,PHI,8614
30,Vet,"$11,000,000","$2,000,000",-,"$13,000,000","$13,000,000",14.52,0,A,2014,CHC,834
30,Vet,"$5,000,000",-,-,"$5,000,000","$5,000,000",5.58,0,A,2014,CHC,512
33,Pre-Arb,"$4,000,000","$500,000",-,"$4,500,000","$4,500,000",5.03,0,A,2014,CHC,11691
27,Arb 1,"$3,900,000",-,-,"$3,900,000","$3,900,000",4.36,0,A,2014,CHC,7292
29,Arb 2,"$1,425,000",-,-,"$1,425,000","$1,425,000",1.59,0,A,2014,CHC,392
29,Arb 1,"$1,325,000",-,-,"$1,325,000","$1,325,000",1.48,0,A,2014,CHC,7563
29,Arb 2,"$1,000,000",-,-,"$1,000,000","$1,000,000",1.12,0,A,2014,CHC,7490
28,Pre-Arb,"$544,500",-,-,"$544,500","$544,500",0.61,0,A,2014,CHC,7237
26,Pre-Arb,"$514,000",-,-,"$514,000","$514,000",0.57,0,A,2014,CHC,11934
25,Pre-Arb,"$505,500",-,-,"$505,500","$505,500",0.56,0,A,2014,CHC,11467
28,Pre-Arb,"$500,000",-,-,"$500,000","$439,890",0.49,0,A,2014,CHC,7625
25,Pre-Arb,"$500,000",-,-,"$500,000","$428,961",0.48,0,A,2014,CHC,11468
23,Pre-Arb,"$1,000,000",-,-,"$1,000,000","$284,153",0.32,0,A,2014,CHC,8515
26,Pre-Arb,"$500,000",-,-,"$500,000","$259,562",0.29,0,A,2014,CHC,14048
25,Pre-Arb,"$505,000",-,-,"$505,000","$236,209",0.26,0,A,2014,CHC,11520
26,Pre-Arb,"$586,000",-,-,"$586,000","$195,333",0.22,0,A,2014,CHC,7253
24,Pre-Arb,"$500,000",-,-,"$500,000","$188,524",0.21,0,A,2014,CHC,14051
33,Pre-Arb,"$500,000",-,-,"$500,000","$183,060",0.2,0,A,2014,CHC,8546
29,Pre-Arb,"$500,000",-,-,"$500,000","$150,273",0.17,0,A,2014,CHC,10684
24,Pre-Arb,"$500,000",-,-,"$500,000","$73,770",0.08,0,A,2014,CHC,14052
23,Pre-Arb,"$500,000",-,-,"$500,000","$73,770",0.08,0,A,2014,CHC,8636
35,Vet,"$18,000,000","$1,000,000","$50,000","$19,050,000","$19,050,000",13.43,0,A,2014,TOR,169
39,Vet,"$12,000,000",-,-,"$12,000,000","$12,000,000",8.46,0,A,2014,TOR,5288
29,Vet,"$8,000,000",-,-,"$8,000,000","$8,000,000",5.64,0,A,2014,TOR,5361
31,Arb 3,"$5,200,000",-,-,"$5,200,000","$5,200,000",3.67,0,A,2014,TOR,5326
32,Vet,"$4,000,000",-,-,"$4,000,000","$4,000,000",2.82,0,A,2014,TOR,919
32,Vet,"$1,500,000",-,-,"$1,500,000","$1,500,000",1.06,0,A,2014,TOR,901
27,Arb 1,"$1,300,000",-,-,"$1,300,000","$1,300,000",0.92,0,A,2014,TOR,5403
30,Pre-Arb,"$515,900",-,-,"$515,900","$515,900",0.36,0,A,2014,TOR,8612
26,Pre-Arb,"$512,400",-,-,"$512,400","$512,400",0.36,0,A,2014,TOR,11033
29,Pre-Arb,"$505,700",-,-,"$505,700","$505,700",0.36,0,A,2014,TOR,11455
23,Pre-Arb,"$503,200",-,-,"$503,200","$503,200",0.35,0,A,2014,TOR,10657
23,Pre-Arb,"$500,000",-,-,"$500,000","$371,584",0.26,0,A,2014,TOR,15687
23,Pre-Arb,"$500,000",-,-,"$500,000","$297,814",0.21,0,A,2014,TOR,11464
26,Pre-Arb,"$500,000",-,-,"$500,000","$215,846",0.15,0,A,2014,TOR,11767
21,Pre-Arb,"$500,000",-,-,"$500,000","$188,524",0.13,0,A,2014,TOR,15688
24,Pre-Arb,"$500,000",-,-,"$500,000","$73,770",0.05,0,A,2014,TOR,15802
25,Pre-Arb,"$500,000",-,-,"$500,000","$71,038",0.05,0,A,2014,TOR,16025
23,Pre-Arb,"$500,000",-,-,"$500,000","$68,306",0.05,0,A,2014,TOR,16023
26,Pre-Arb,"$500,000",-,-,"$500,000","$21,505",0.02,0,A,2014,TOR,7348
34,Vet,"$14,000,000",-,-,"$14,000,000","$14,000,000",9.37,0,A,2014,WSH,40
28,Arb 2,"$8,500,000","$100,000",-,"$8,600,000","$8,600,000",5.75,0,A,2014,WSH,7342
28,Arb 2,"$7,500,000",-,-,"$7,500,000","$7,500,000",5.02,0,A,2014,WSH,5413
30,Arb 2,"$7,200,000",-,-,"$7,200,000","$7,200,000",4.82,0,A,2014,WSH,7518
29,Arb 3,"$5,875,000",-,-,"$5,875,000","$5,875,000",3.93,0,A,2014,WSH,7541
25,Arb 1,"$3,975,000",-,-,"$3,975,000","$3,975,000",2.66,0,A,2014,WSH,6865
26,Arb 2,"$3,450,000",-,-,"$3,450,000","$3,450,000",2.31,0,A,2014,WSH,6802
28,Arb 2,"$3,000,000",-,-,"$3,000,000","$3,000,000",2.01,0,A,2014,WSH,5410
30,Arb 2,"$1,675,000",-,-,"$1,675,000","$1,675,000",1.12,0,A,2014,WSH,7341
30,Arb 2,"$1,375,000",-,-,"$1,375,000","$1,375,000",0.92,0,A,2014,WSH,7552
31,Arb 3,"$1,250,000",-,-,"$1,250,000","$1,250,000",0.84,0,A,2014,WSH,592
37,Vet,"$3,500,000",-,-,"$3,500,000","$1,051,912",0.7,0,A,2014,WSH,193
23,Pre-Arb,"$350,000","$687,500",-,"$1,037,500","$1,037,500",0.69,0,A,2014,WSH,8722
27,Pre-Arb,"$506,100",-,-,"$506,100","$506,100",0.34,0,A,2014,WSH,14355
27,Pre-Arb,"$501,400",-,-,"$501,400","$501,400",0.34,0,A,2014,WSH,12064
26,Pre-Arb,"$500,000",-,-,"$500,000","$352,459",0.24,0,A,2014,WSH,16013
30,Pre-Arb,"$520,000",-,-,"$520,000","$99,453",0.07,0,A,2014,WSH,7546
28,Vet,"$10,000,000",-,"$25,000","$10,025,000","$10,025,000",8.84,0,A,2014,CIN,5213
28,Arb 3,"$9,000,000",-,-,"$9,000,000","$9,000,000",7.94,0,A,2014,CIN,200
26,Arb 1,"$5,000,000","$2,835,772","$25,000","$7,860,772","$7,860,772",6.93,0,A,2014,CIN,6462
26,Arb 2,"$7,250,000",-,-,"$7,250,000","$7,250,000",6.4,0,A,2014,CIN,7505
26,Arb 2,"$5,925,000",-,-,"$5,925,000","$5,925,000",5.23,0,A,2014,CIN,7285
31,Vet,"$2,000,000",-,-,"$2,000,000","$2,000,000",1.76,0,A,2014,CIN,504
33,Arb 2,"$1,500,000",-,-,"$1,500,000","$1,500,000",1.32,0,A,2014,CIN,8440
29,Arb 2,"$1,450,000",-,-,"$1,450,000","$1,450,000",1.28,0,A,2014,CIN,7288
30,Pre-Arb,"$1,200,000",-,-,"$1,200,000","$1,200,000",1.06,0,A,2014,CIN,7286
30,Pre-Arb,"$500,000",-,-,"$500,000","$500,000",0.44,0,A,2014,CIN,14091
26,Pre-Arb,"$520,000",-,-,"$520,000","$488,743",0.43,0,A,2014,CIN,10685
23,Pre-Arb,"$500,000",-,-,"$500,000","$237,704",0.21,0,A,2014,CIN,14079
24,Pre-Arb,"$512,500",-,-,"$512,500","$232,445",0.21,0,A,2014,CIN,11453
24,Pre-Arb,"$500,000",-,-,"$500,000","$103,825",0.09,0,A,2014,CIN,11456
28,Pre-Arb,"$500,000",-,-,"$500,000","$90,163",0.08,0,A,2014,CIN,8494
23,Pre-Arb,"$500,000",-,-,"$500,000","$90,163",0.08,0,A,2014,CIN,14080
22,Pre-Arb,"$500,000",-,-,"$500,000","$79,234",0.07,0,A,2014,CIN,14082
27,Pre-Arb,"$500,000",-,-,"$500,000","$73,770",0.07,0,A,2014,CIN,15787
30,Vet,"$8,000,000",-,-,"$8,000,000","$8,000,000",9.41,0,A,2014,SD,324
29,Arb 2,"$6,100,000",-,-,"$6,100,000","$6,100,000",7.18,0,A,2014,SD,588
37,Vet,"$6,000,000",-,-,"$6,000,000","$6,000,000",7.06,0,A,2014,SD,864
29,Arb 1,"$3,000,000","$125,000",-,"$3,125,000","$3,125,000",3.68,0,A,2014,SD,7507
34,Arb 1,"$2,750,000",-,-,"$2,750,000","$2,750,000",3.24,0,A,2014,SD,12052
27,Arb 1,"$2,400,000",-,-,"$2,400,000","$2,400,000",2.82,0,A,2014,SD,7263
27,Pre-Arb,"$1,980,000",-,-,"$1,980,000","$1,980,000",2.33,0,A,2014,SD,8602
32,,"$1,600,000",-,-,"$1,600,000","$1,600,000",1.88,0,A,2014,SD,7184
28,Arb 2,"$1,100,820",-,-,"$1,100,820","$891,803",1.05,0,A,2014,SD,69
32,,"$700,000",-,-,"$700,000","$700,000",0.82,0,A,2014,SD,12
33,Pre-Arb,"$515,800",-,-,"$515,800","$515,800",0.61,0,A,2014,SD,10700
27,Pre-Arb,"$510,200",-,-,"$510,200","$510,200",0.6,0,A,2014,SD,11499
26,Pre-Arb,"$509,000",-,-,"$509,000","$509,000",0.6,0,A,2014,SD,8478
23,Pre-Arb,"$504,500",-,-,"$504,500","$471,418",0.55,0,A,2014,SD,12270
24,Pre-Arb,"$501,600",-,-,"$501,600","$438,557",0.52,0,A,2014,SD,9415
25,Pre-Arb,"$500,000",-,-,"$500,000","$382,513",0.45,0,A,2014,SD,15669
27,Pre-Arb,"$500,000",-,-,"$500,000","$265,027",0.31,0,A,2014,SD,15667
24,Pre-Arb,"$500,000",-,-,"$500,000","$81,967",0.1,0,A,2014,SD,15764
23,Pre-Arb,"$500,000",-,-,"$500,000","$71,038",0.08,0,A,2014,SD,15795
26,Pre-Arb,"$500,000",-,-,"$14,000","$14,000",0.02,0,A,2014,SD,16042
30,Vet,"$11,250,000",-,-,"$11,250,000","$11,250,000",9.91,0,A,2014,BAL,262
29,Arb 2,"$5,300,000",-,-,"$5,300,000","$5,300,000",4.67,0,A,2014,BAL,7336
29,Pre-Arb,"$4,072,000","$83,333","$100,000","$4,255,333","$4,255,333",3.75,0,A,2014,BAL,8629
31,Arb 3,"$3,200,000",-,-,"$3,200,000","$3,200,000",2.82,0,A,2014,BAL,5392
28,Arb 2,"$3,000,000",-,-,"$3,000,000","$3,000,000",2.64,0,A,2014,BAL,7558
27,Arb 1,"$2,400,000",-,-,"$2,400,000","$2,400,000",2.11,0,A,2014,BAL,7241
21,Pre-Arb,"$445,000","$800,000",-,"$1,245,000","$1,245,000",1.1,0,A,2014,BAL,11305
31,Pre-Arb,"$800,000",-,-,"$800,000","$800,000",0.7,0,A,2014,BAL,704
29,Arb 3,"$1,903,125",-,-,"$1,903,125","$623,975",0.55,0,A,2014,BAL,329
26,Pre-Arb,"$546,000",-,-,"$546,000","$546,000",0.48,0,A,2014,BAL,7245
30,Pre-Arb,"$529,000",-,-,"$529,000","$529,000",0.47,0,A,2014,BAL,5193
26,Pre-Arb,"$521,500",-,-,"$521,500","$521,500",0.46,0,A,2014,BAL,8437
28,Pre-Arb,"$509,500",-,-,"$509,500","$509,500",0.45,0,A,2014,BAL,8773
25,Pre-Arb,"$505,500",-,-,"$505,500","$381,196",0.34,0,A,2014,BAL,12059
23,Pre-Arb,"$502,500",-,-,"$502,500","$249,877",0.22,0,A,2014,BAL,13974
26,Pre-Arb,"$504,000",-,-,"$504,000","$148,721",0.13,0,A,2014,BAL,8642
30,Vet,"$7,000,000","$2,000,000","$50,000","$9,050,000","$9,050,000",9.68,0,A,2014,OAK,862
30,Arb 3,"$5,065,000",-,-,"$5,065,000","$5,065,000",5.42,0,A,2014,OAK,5339
