Rk,Name,Age,Tm,G,PA,Rbat,Rbaser,Rdp,Rfield,Rpos,RAA,WAA,Rrep,RAR,WAR,waaWL%,162WL%,oWAR,dWAR,oRAR,Salary,Acquired,Pos Summary
651,Brett Tomko\tomkobr01,35,SDP,6,1,0,0,0,0,0,0,0.0,0,0,0.0,.498,.500,0.0,0.0,0,,Free Agency,/1
652,Yorvit Torrealba\torreyo01,29,COL,70,261,-8,-2,-2,-5,4,-12,-1.3,8,-4,-0.6,.482,.492,0.0,-0.1,1,$3000000,Free Agency,2
653,Salomon Torres\torresa01,36,MIL,69,1,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$3333333,Traded,1
654,J.R. Towles\towlejr01,24,HOU,54,171,-12,0,0,-1,3,-11,-1.2,5,-5,-0.6,.480,.493,-0.5,0.2,-4,$390000,Amateur Draft,2
655,Andy Tracy*\tracyan01,34,PHI,4,4,-1,0,0,0,0,-1,-0.1,0,0,-0.1,.486,.500,-0.1,0.0,0,,Free Agency,
656,Chad Tracy*\tracych01,28,ARI,88,292,-9,1,0,-2,-4,-14,-1.6,9,-5,-0.7,.483,.491,-0.5,-0.7,-3,$4000000,Amateur Draft,3/D5
657,Matt Treanor\treanma01,32,FLA,65,234,-11,0,2,1,4,-4,-0.4,7,4,0.3,.495,.498,0.2,0.5,3,$705000,Free Agency,2
658,Ramon Troncoso\troncra01,25,LAD,32,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$390000,Amateur Free Agent,1
659,Ryan Tucker\tuckery01,21,FLA,11,7,-2,0,0,0,1,-1,-0.1,0,-1,-0.1,.491,.499,-0.1,0.0,-1,,Amateur Draft,1
660,Troy Tulowitzki\tulowtr01,23,COL,101,421,-10,-1,-1,3,5,-3,-0.5,13,10,0.8,.497,.498,0.5,0.8,7,$750000,Amateur Draft,6
661,Derrick Turnbow\turnbde01,30,MIL,8,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$3370666,Waivers,/1
662,Dan Uggla\ugglada01,28,FLA,146,619,21,-1,-1,4,4,28,2.6,19,47,4.4,.519,.517,4.1,0.7,43,$417000,Rule 5 Draft,*4
663,Justin Upton\uptonju01,20,ARI,108,417,2,-2,1,0,-4,-3,-0.4,13,10,0.8,.498,.498,0.9,-0.4,10,$393000,Amateur Draft,9
664,Chase Utley*\utleych01,29,PHI,159,707,30,3,2,31,4,71,7.0,22,93,9.0,.545,.544,6.0,3.5,62,$7785714,Amateur Draft,*4/3
665,Merkin Valdez\valdeme01,26,SFG,17,1,0,0,0,0,0,0,0.0,0,0,0.0,.501,.500,0.0,0.0,0,$390000,Traded,1
666,Javier Valentin#\valenja01,32,CIN,94,144,-2,0,0,-2,1,-3,-0.4,4,1,0.0,.496,.498,0.3,-0.2,3,,Free Agency,23/5
667,Jose Valverde\valvejo01,30,HOU,69,1,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$4700000,Traded,1
668,John Van Benschoten\vanbejo01,28,PIT,9,7,-1,0,0,0,1,0,0.0,0,0,0.0,.496,.500,0.0,0.0,0,,Amateur Draft,/1
669,Rick van den Hurk\vanderi01,23,FLA,4,5,-1,0,0,0,1,-1,-0.1,0,-1,-0.1,.481,.500,-0.1,0.0,-1,$391500,Amateur Free Agent,/1
670,Claudio Vargas\vargacl01,30,NYM,10,10,-3,0,0,0,1,-2,-0.2,0,-2,-0.2,.485,.499,-0.2,0.0,-2,,Free Agency,1
671,Eugenio Velez#\velezeu01,26,SFG,98,292,-8,-1,0,-8,1,-16,-1.7,9,-7,-0.9,.483,.490,0.0,-0.8,1,$390000,Rule 5 Draft,4/798
672,Will Venable*\venabwi01,25,SDP,28,124,2,0,1,1,1,5,0.4,4,9,0.8,.517,.503,0.7,0.2,8,,Amateur Draft,8
673,Shane Victorino\victosh01,27,PHI,146,627,8,6,1,9,3,27,2.5,20,47,4.4,.519,.517,3.6,1.2,37,$480000,Rule 5 Draft,*8/9
674,Carlos Villanueva\villaca01,24,MIL,45,21,-3,0,0,0,3,-1,-0.1,0,-1,-0.1,.498,.500,-0.1,0.0,-1,$413000,Traded,1
675,Oscar Villarreal*\villaos01,26,HOU,33,1,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$1125000,Traded,1
676,Ron Villone*\villoro01,38,STL,72,1,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$600000,Free Agency,1
677,Luis Vizcaino\vizcalu01,33,COL,41,2,-1,0,0,0,0,0,0.0,0,0,0.0,.499,.500,0.0,0.0,0,$3500000,Free Agency,1
678,Omar Vizquel#\vizquom01,41,SFG,92,300,-25,-1,1,9,4,-12,-1.4,9,-3,-0.5,.486,.492,-1.4,1.3,-12,$5000000,Free Agency,6
679,Edinson Volquez\volqued01,24,CIN,31,69,-12,0,0,0,10,-2,-0.3,0,-2,-0.3,.492,.499,-0.3,0.0,-2,$392500,Traded,1
680,Chris Volstad\volstch01,21,FLA,15,28,-4,0,0,0,4,0,0.0,0,0,0.0,.498,.500,0.0,0.0,0,,Amateur Draft,1
681,Joey Votto*\vottojo01,24,CIN,151,589,19,-3,1,7,-8,17,1.6,18,36,3.3,.512,.511,2.7,-0.2,28,$390000,Amateur Draft,*3
682,Cory Wade\wadeco01,25,LAD,53,1,0,0,0,0,0,1,0.1,0,1,0.1,.501,.500,0.1,0.0,1,,Amateur Draft,1
683,Doug Waechter\waechdo01,27,FLA,44,7,-1,0,0,0,1,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,,Free Agency,1
684,Billy Wagner*\wagnebi02,36,NYM,42,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$10500000,Free Agency,1
685,Adam Wainwright\wainwad01,26,STL,25,65,-2,-1,0,0,7,4,0.4,0,5,0.5,.518,.503,0.5,0.0,5,$687500,Traded,1
686,Tyler Walker\walkety01,32,SFG,61,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$750000,Free Agency,1
687,Les Walrond*\walrole01,31,PHI,6,1,0,0,0,0,0,0,0.0,0,0,0.0,.498,.500,0.0,0.0,0,,Free Agency,/1
688,Daryle Ward*\wardda01,33,CHC,89,119,-2,-1,0,-1,-1,-6,-0.6,4,-2,-0.3,.494,.497,-0.1,-0.3,-1,$1200000,Free Agency,3/79D
689,Rico Washington*\washiri01,30,STL,14,22,-2,0,0,-2,0,-4,-0.4,1,-3,-0.3,.472,.498,-0.1,-0.2,-1,$390000,Free Agency,/5479
690,David Weathers\weathda01,38,CIN,67,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$3300000,Free Agency,1
691,Brandon Webb\webbbr01,29,ARI,33,81,-13,0,0,0,12,-1,-0.2,0,-1,-0.2,.496,.499,-0.2,0.0,-1,$5500000,Amateur Draft,1
692,Rickie Weeks\weeksri01,25,MIL,129,560,3,4,0,-4,3,7,0.5,17,24,2.2,.505,.504,2.6,-0.1,28,$1056000,Amateur Draft,*4
693,Todd Wellemeyer\welleto01,29,STL,32,72,-12,0,0,0,10,-2,-0.2,0,-2,-0.2,.493,.499,-0.2,0.0,-2,$1000000,Waivers,1
694,Jared Wells\wellsja02,26,SDP,2,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,,Amateur Draft,/1
695,Kip Wells\wellski01,31,COL,15,6,-2,0,0,0,1,-1,-0.1,0,-1,-0.1,.495,.500,-0.1,0.0,-1,$3100000,Free Agency,1
696,Randy Wells\wellsra01,25,CHC,3,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,,Rule 5 returned,/1
697,Jayson Werth\werthja01,29,PHI,134,482,16,3,2,7,-4,24,2.3,15,39,3.7,.518,.515,3.1,0.2,32,$1700000,Free Agency,*987
698,Josh Whitesell*\whitejo03,26,ARI,7,9,1,0,0,-1,0,0,0.0,0,0,0.0,.499,.500,0.1,-0.1,1,,Waivers,/3
699,Ty Wigginton\wiggity01,30,HOU,111,429,15,-1,0,-4,0,10,0.9,13,24,2.2,.509,.506,2.6,-0.4,28,$4350000,Traded,57
700,Josh Willingham\willijo03,29,FLA,102,416,11,-3,0,11,-4,16,1.5,13,29,2.7,.516,.510,1.7,0.7,18,$405000,Amateur Draft,7
701,Brian Wilson\wilsobr01,26,SFG,61,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$392500,Amateur Draft,1
702,Jack Wilson\wilsoja02,30,PIT,87,330,-10,-1,-1,13,4,6,0.5,10,17,1.5,.507,.504,0.2,1.7,3,$6650000,Traded,6
703,Randy Winn#\winnra01,34,SFG,155,667,7,5,5,11,-6,22,2.0,21,43,4.0,.515,.514,3.0,0.5,32,$8875000,Traded,*978/D
704,Matt Wise\wisema01,32,NYM,8,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$1200000,Free Agency,/1
705,Randy Wolf*\wolfra02,31,2TM,34,67,-7,0,0,0,9,1,0.1,0,2,0.1,.504,.501,0.1,0.0,2,$4750000,Traded,1
706,Jason Wood\woodja02,38,FLA,3,3,0,0,0,0,0,0,0.0,0,0,0.0,.491,.500,0.0,0.0,0,$390000,Free Agency,
707,Kerry Wood\woodke02,31,CHC,64,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$4200000,Free Agency,1
708,Mark Worrell\worrema01,25,STL,4,2,1,0,0,0,0,1,0.1,0,1,0.1,.534,.501,0.1,0.0,1,,Amateur Draft,/1
709,David Wright\wrighda03,25,NYM,160,736,43,1,-1,5,3,50,4.8,22,72,6.9,.531,.531,6.4,0.8,67,$5250000,Amateur Draft,*5/D
710,Wesley Wright\wrighwe01,23,HOU,68,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$390000,Rule 5 Draft,1
711,Michael Wuertz\wuertmi01,29,CHC,40,1,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$860000,Amateur Draft,1
712,Keiichi Yabu\yabuke01,39,SFG,57,2,0,0,0,0,0,0,0.0,0,0,0.0,.501,.500,0.0,0.0,0,$390000,Free Agency,1
713,Tyler Yates\yatesty01,30,PIT,70,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$800000,Traded,1
714,Chris Young\youngch03,29,SDP,17,36,-5,0,0,0,5,0,0.0,0,0,0.0,.499,.500,0.0,0.0,0,$2625000,Traded,1
715,Chris Young\youngch04,24,ARI,160,699,-12,2,1,1,4,-4,-0.6,22,18,1.5,.498,.498,1.4,0.4,17,$406000,Traded,*8
716,Delwyn Young#\youngde04,26,LAD,83,143,-4,1,1,-1,-1,-4,-0.5,4,0,-0.1,.495,.497,0.1,-0.3,1,$391000,Amateur Draft,79/4D
717,Dmitri Young#\youngdm01,34,WSN,50,180,3,-2,-1,-7,-3,-9,-1.0,6,-4,-0.5,.481,.494,0.3,-1.0,3,$5000000,Free Agency,3/D
718,Carlos Zambrano#\zambrca01,27,CHC,37,85,2,0,0,0,10,11,1.1,1,12,1.2,.531,.507,1.2,0.0,12,$16000000,Amateur Free Agent,1
719,Ryan Zimmerman\zimmery01,23,WSN,106,466,3,-1,1,9,2,15,1.4,14,29,2.8,.514,.509,1.9,1.1,20,$465000,Amateur Draft,5
720,Barry Zito*\zitoba01,30,SFG,31,59,-8,0,0,0,8,0,0.0,0,0,0.0,.501,.500,0.0,0.0,0,$14500000,Free Agency,1
