Rk,Name,Age,Tm,IP,G,GS,R,RA9,RA9opp,RA9def,RA9role,PPFp,RA9avg,RAA,WAA,gmLI,WAAadj,WAR,RAR,waaWL%,162WL%,Salary,Acquired
387,Jonny Venters*\ventejo01,34,2TM,8.0,12,0,16,18.00,4.45,0.11,-0.30,107.8,4.35,-12,-1.1,1.18,0.0,-1.1,-11,.407,.495,$2250000,Traded
388,Nick Vincent\vinceni01,32,2TM,44.2,32,1,23,4.63,4.77,0.22,-0.31,96.3,4.08,-3,-0.2,.87,0.1,0.3,1,.492,.499,$1750000,Free Agency
389,Arodys Vizcaino\vizcaar01,28,ATL,4.0,4,0,1,2.25,4.55,0.13,-0.31,106.0,4.36,1,0.1,1.24,0.0,0.1,1,.524,.501,$4800000,Traded
390,Austin Voth\vothau01,27,WSN,43.2,9,8,16,3.30,4.44,-0.06,0.17,105.4,4.93,8,0.9,.24,0.0,1.2,12,.595,.505,,Amateur Draft
391,Michael Wacha\wachami01,27,STL,126.2,29,24,71,5.04,4.72,0.32,0.16,97.7,4.45,-8,-0.8,1.01,-0.1,0.2,3,.473,.495,$6350000,Amateur Draft
392,Adam Wainwright\wainwad01,37,STL,171.2,31,31,83,4.35,4.80,0.31,0.21,96.8,4.56,4,0.4,,-0.1,1.9,20,.514,.503,$2000000,Free Agency
393,Jeremy Walker\walkeje02,24,ATL,9.1,6,0,2,1.93,4.63,0.20,-0.31,100.7,4.15,2,0.2,.19,-0.1,0.2,3,.540,.501,,Amateur Draft
394,Taijuan Walker\walketa01,26,ARI,1.0,1,1,0,0.00,4.57,0.43,-0.31,102.0,3.92,0,0.0,,0.0,0.1,1,.545,.500,$5025000,Traded
395,Wei-Chung Wang*\wangwe01,27,PIT,4.0,5,0,3,6.75,4.86,-0.48,-0.33,96.5,4.84,-1,-0.1,.30,0.0,0.0,0,.483,.499,,Waivers
396,Adam Warren\warread01,31,SDP,28.2,25,0,18,5.65,4.97,0.21,-0.34,95.8,4.24,-4,-0.4,1.01,-0.1,-0.2,-2,.482,.497,$2000000,Free Agency
397,Tony Watson*\watsoto01,34,SFG,54.0,60,0,26,4.33,4.85,0.24,-0.33,96.0,4.11,-1,-0.1,1.61,-0.1,0.2,4,.498,.499,$3500000,Free Agency
398,Luke Weaver\weavelu01,25,ARI,64.1,12,12,22,3.08,4.72,0.39,0.21,101.5,4.61,11,1.2,,0.0,1.7,17,.599,.507,$581300,Traded
399,Jacob Webb\webbja01,25,ATL,32.1,36,0,10,2.78,4.84,0.19,-0.33,100.8,4.36,6,0.6,1.09,0.0,0.8,9,.516,.504,,Amateur Draft
400,Logan Webb\webblo01,22,SFG,39.2,8,8,25,5.67,5.14,0.23,0.23,95.7,4.91,-3,-0.3,,0.0,0.0,0,.461,.498,,Amateur Draft
401,Tyler Webb*\webbty01,28,STL,55.0,65,0,23,3.76,4.87,0.28,-0.33,98.1,4.18,3,0.3,.83,-0.1,0.6,8,.504,.502,,Waivers
402,Allen Webster\webstal01,29,CHC,11.0,12,0,7,5.73,4.82,-0.02,-0.33,100.4,4.54,-1,-0.1,.83,0.0,-0.1,0,.488,.499,,Free Agency
403,Zack Wheeler\wheelza01,29,NYM,195.1,31,31,93,4.28,4.73,-0.46,0.21,94.2,5.08,18,1.9,,-0.1,3.5,35,.560,.511,$5975000,Traded
404,Rowan Wick\wickro01,26,CHC,33.1,31,0,13,3.51,4.78,-0.02,-0.32,99.1,4.43,4,0.4,1.15,0.0,0.6,7,.511,.502,,Traded
405,Brad Wieck*\wieckbr01,27,2TM,34.2,44,0,23,5.97,4.93,0.14,-0.33,99.0,4.41,-6,-0.6,1.26,-0.1,-0.4,-3,.487,.497,,Traded
406,Aaron Wilkerson\wilkeaa01,30,MIL,16.0,8,0,13,7.31,5.04,0.37,-0.34,100.8,4.36,-5,-0.5,.44,0.1,-0.2,-4,.438,.497,,Traded
407,Austen Williams\williau01,26,WSN,0.1,2,0,6,162.00,8.53,-0.32,-0.57,108.0,8.96,-6,-0.4,.22,0.2,-0.3,-6,.277,.497,,Amateur Draft
408,Devin Williams\willide03,24,MIL,13.2,13,0,9,5.93,4.84,0.32,-0.33,101.5,4.25,-3,-0.2,.46,0.0,-0.1,-1,.481,.498,,Amateur Draft
409,Taylor Williams\willita01,27,MIL,14.2,10,0,17,10.43,4.81,0.33,-0.33,106.3,4.41,-10,-0.9,.92,0.0,-0.8,-8,.409,.494,$563800,Amateur Draft
410,Trevor Williams\willitr01,27,PIT,145.2,26,26,93,5.75,4.73,-0.44,0.21,97.6,5.25,-8,-0.7,,-0.1,0.5,6,.471,.495,$584000,Traded
411,Alex Wilson\wilsoal01,32,MIL,11.1,13,0,12,9.53,4.96,0.30,-0.34,98.8,4.27,-7,-0.6,1.03,0.0,-0.6,-6,.451,.496,$750000,Free Agency
412,Bryse Wilson\wilsobr02,21,ATL,20.0,6,4,18,8.10,4.67,0.22,0.15,103.8,4.77,-7,-0.7,.36,0.0,-0.5,-6,.389,.496,$565000,Amateur Draft
413,Justin Wilson*\wilsoju10,31,NYM,39.0,45,0,12,2.77,4.83,-0.40,-0.33,93.3,4.57,8,0.8,1.42,0.1,1.3,11,.518,.505,$5000000,Free Agency
414,Trey Wingenter\wingetr01,25,SDP,51.0,51,1,32,5.65,4.83,0.15,-0.31,97.5,4.25,-8,-0.8,1.30,-0.2,-0.5,-3,.485,.495,$557200,Amateur Draft
415,Dan Winkler\winklda01,29,ATL,21.2,27,0,14,5.82,4.69,0.18,-0.32,100.6,4.21,-4,-0.4,1.34,-0.1,-0.3,-2,.486,.498,$1610000,Rule 5 Draft
416,Matt Wisler\wislema01,26,SDP,29.0,21,0,17,5.28,4.55,0.20,-0.31,102.9,4.15,-4,-0.4,1.09,-0.1,-0.2,-1,.483,.498,$570000,Traded
417,Alex Wood*\woodal02,28,CIN,35.2,7,7,25,6.31,4.64,0.26,0.21,102.3,4.69,-6,-0.6,,0.0,-0.3,-3,.416,.496,$9650000,Traded
418,Brandon Woodruff\woodrbr01,26,MIL,121.2,22,22,49,3.62,4.94,0.26,0.22,100.4,4.92,18,1.9,,-0.1,2.9,29,.586,.512,$561400,Amateur Draft
419,Kyle Wright\wrighky01,23,ATL,19.2,7,4,19,8.69,4.78,0.21,0.13,105.6,4.97,-8,-0.7,.13,0.0,-0.5,-6,.394,.495,$565000,Amateur Draft
420,Jordan Yamamoto\yamamjo01,23,MIA,78.2,15,15,42,4.81,5.09,-0.05,0.23,95.3,5.12,3,0.3,,0.0,1.0,10,.520,.502,,Traded
421,Eric Yardley\yardler01,28,SDP,11.2,10,0,5,3.86,4.79,0.25,-0.32,101.3,4.28,1,0.1,.86,0.0,0.1,2,.506,.500,,Amateur Free Agent
422,Kirby Yates\yateski01,32,SDP,60.2,60,0,14,2.08,4.89,0.14,-0.33,95.4,4.22,15,1.5,2.17,0.8,2.8,20,.525,.509,$3062000,Waivers
423,Huascar Ynoa\ynoahu01,21,ATL,3.0,2,0,6,18.00,4.69,0.26,-0.32,103.8,4.26,-5,-0.4,.06,0.2,-0.2,-4,.311,.498,,Traded
424,Alex Young*\youngal01,25,ARI,83.1,17,15,40,4.32,4.63,0.43,0.19,99.4,4.36,1,0.1,.97,-0.1,0.8,8,.504,.500,,Amateur Draft
425,Daniel Zamora*\zamorda01,26,NYM,8.2,17,0,5,5.19,5.03,-0.48,-0.34,89.7,4.63,-1,-0.1,1.40,0.0,0.0,0,.497,.500,,Traded
426,Ben Zobrist\zobribe01,38,CHC,1.0,1,0,0,0.00,5.05,-0.01,-0.34,94.0,4.44,0,0.1,.00,0.0,0.0,1,.552,.500,$12500000,Free Agency
