age,status,base_salary,signing_bonus,incentives,total_salary,adjusted_salary,payroll_perc,active,lux_tax,year,team,key
29,Vet,"$15,000,000","$350,000",-,"$15,350,000","$15,350,000",15.29,0,A,2013,BAL,64
35,Vet,"$10,000,000",-,-,"$10,000,000","$10,000,000",9.96,0,A,2013,BAL,74
27,Arb 3,"$8,500,000","$333,333","$75,000","$8,908,333","$8,908,333",8.87,0,A,2013,BAL,61
30,Vet,"$7,000,000","$416,667",-,"$7,416,667","$7,416,667",7.39,0,A,2013,BAL,498
27,Arb 1,"$5,500,000",-,-,"$5,500,000","$5,500,000",5.48,0,A,2013,BAL,7247
27,Arb 1,"$3,300,000",-,"$50,000","$3,350,000","$3,350,000",3.34,0,A,2013,BAL,5397
31,Vet,"$2,000,000",-,-,"$2,000,000","$2,000,000",1.99,0,A,2013,BAL,703
28,Arb 3,"$1,700,000",-,-,"$1,700,000","$1,700,000",1.69,0,A,2013,BAL,7181
31,Arb 3,"$6,750,000",-,-,"$6,750,000","$1,180,327",1.18,0,A,2013,BAL,7548
29,Pre-Arb,"$1,000,000",-,-,"$1,000,000","$1,000,000",1.0,0,A,2013,BAL,7242
30,Arb 1,"$700,000",-,-,"$700,000","$700,000",0.7,0,A,2013,BAL,7494
29,Pre-Arb,"$650,000",-,-,"$650,000","$650,000",0.65,0,A,2013,BAL,5395
20,Pre-Arb,"$495,000",-,"$25,000","$520,000","$520,000",0.52,0,A,2013,BAL,11638
26,Pre-Arb,"$493,500",-,-,"$493,500","$450,352",0.45,0,A,2013,BAL,9147
31,Pre-Arb,"$490,000",-,-,"$490,000","$358,797",0.36,0,A,2013,BAL,5220
28,Pre-Arb,"$490,000",-,-,"$490,000","$281,147",0.28,0,A,2013,BAL,7445
27,Pre-Arb,"$496,000",-,-,"$496,000","$246,644",0.25,0,A,2013,BAL,8667
26,Pre-Arb,"$490,000",-,-,"$490,000","$195,464",0.19,0,A,2013,BAL,13978
21,Pre-Arb,"$490,000",-,-,"$490,000","$74,972",0.07,0,A,2013,BAL,11751
33,Pre-Arb,"$490,000",-,-,"$490,000","$48,196",0.05,0,A,2013,BAL,623
29,Pre-Arb,"$490,000",-,-,"$490,000","$16,065",0.02,0,A,2013,BAL,11027
29,Vet,"$8,500,000","$200,000",-,"$8,700,000","$8,700,000",12.97,0,A,2013,OAK,131
27,Pre-Arb,"$8,500,000",-,-,"$8,500,000","$8,500,000",12.68,0,A,2013,OAK,8729
33,Vet,"$7,000,000",-,-,"$7,000,000","$7,000,000",10.44,0,A,2013,OAK,89
30,Arb 2,"$3,675,000",-,-,"$3,675,000","$3,675,000",5.48,0,A,2013,OAK,5232
29,Arb 2,"$2,400,000",-,-,"$2,400,000","$2,400,000",3.58,0,A,2013,OAK,5192
29,Arb 1,"$1,800,000",-,-,"$1,800,000","$1,800,000",2.68,0,A,2013,OAK,7532
29,Pre-Arb,"$1,600,000",-,-,"$1,600,000","$1,600,000",2.39,0,A,2013,OAK,98
30,Arb 3,"$4,100,000",-,-,"$4,100,000","$1,388,709",2.07,0,A,2013,OAK,397
29,Vet,"$6,450,000","$37,500",-,"$6,487,500","$1,374,590",2.05,0,A,2013,OAK,626
27,Pre-Arb,"$1,100,000",-,-,"$1,100,000","$1,100,000",1.64,0,A,2013,OAK,601
26,Pre-Arb,"$510,000",-,-,"$510,000","$510,000",0.76,0,A,2013,OAK,7258
28,Pre-Arb,"$500,000",-,-,"$500,000","$500,000",0.75,0,A,2013,OAK,7387
27,Pre-Arb,"$495,000",-,-,"$495,000","$495,000",0.74,0,A,2013,OAK,7345
27,Pre-Arb,"$492,500",-,-,"$492,500","$492,500",0.73,0,A,2013,OAK,8604
24,Pre-Arb,"$492,500",-,-,"$492,500","$492,500",0.73,0,A,2013,OAK,8605
26,Pre-Arb,"$490,000",-,-,"$490,000","$490,000",0.73,0,A,2013,OAK,12129
28,Pre-Arb,"$490,000",-,-,"$490,000","$203,497",0.3,0,A,2013,OAK,9421
27,Pre-Arb,"$492,500",-,-,"$492,500","$121,106",0.18,0,A,2013,OAK,8795
23,Pre-Arb,"$490,000",-,-,"$490,000","$80,327",0.12,0,A,2013,OAK,14349
26,Pre-Arb,"$490,000",-,-,"$490,000","$80,327",0.12,0,A,2013,OAK,8608
31,Vet,"$21,000,000","$857,142",-,"$21,857,142","$21,857,142",9.11,0,A,2013,LAD,668
31,Vet,"$20,000,000","$857,142",-,"$20,857,142","$20,857,142",8.69,0,A,2013,LAD,849
28,Vet,"$20,000,000","$250,000",-,"$20,250,000","$20,250,000",8.44,0,A,2013,LAD,469
29,Vet,"$15,500,000",-,-,"$15,500,000","$15,500,000",6.46,0,A,2013,LAD,337
31,Vet,"$13,500,000",-,-,"$13,500,000","$13,500,000",5.63,0,A,2013,LAD,464
34,Vet,"$7,000,000",-,-,"$7,000,000","$7,000,000",2.92,0,A,2013,LAD,6460
36,Vet,"$5,250,000",-,-,"$5,250,000","$5,250,000",2.19,0,A,2013,LAD,615
37,Vet,"$3,750,000",-,-,"$3,750,000","$3,750,000",1.56,0,A,2013,LAD,5221
22,Pre-Arb,"$2,000,000","$1,714,285",-,"$3,714,285","$3,714,285",1.55,0,A,2013,LAD,11575
37,Vet,"$3,200,000",-,-,"$3,200,000","$3,200,000",1.33,0,A,2013,LAD,58
32,Arb 1,"$2,000,000",-,-,"$2,000,000","$2,000,000",0.83,0,A,2013,LAD,7427
35,Vet,"$1,500,000",-,-,"$1,500,000","$1,500,000",0.63,0,A,2013,LAD,532
33,Vet,"$1,500,000",-,-,"$1,500,000","$1,500,000",0.63,0,A,2013,LAD,798
36,Vet,"$16,000,000",-,-,"$16,000,000","$966,666",0.4,0,A,2013,LAD,882
26,Pre-Arb,"$491,000",-,-,"$491,000","$407,825",0.17,0,A,2013,LAD,8764
26,Pre-Arb,"$490,000",-,-,"$490,000","$286,502",0.12,0,A,2013,LAD,10699
29,Pre-Arb,"$700,000",-,-,"$700,000","$237,158",0.1,0,A,2013,LAD,7437
25,Pre-Arb,"$501,000",-,-,"$501,000","$175,213",0.07,0,A,2013,LAD,8765
26,Pre-Arb,"$490,000",-,-,"$490,000","$45,519",0.02,0,A,2013,LAD,16004
30,Vet,"$10,000,000","$1,000,000",-,"$11,000,000","$11,000,000",12.47,0,A,2013,MIL,513
31,Vet,"$10,000,000","$333,333",-,"$10,333,333","$10,333,333",11.71,0,A,2013,MIL,499
35,Vet,"$10,000,000",-,-,"$10,000,000","$10,000,000",11.34,0,A,2013,MIL,159
27,Arb 4,"$4,300,000",-,-,"$4,300,000","$4,300,000",4.87,0,A,2013,MIL,521
31,Pre-Arb,"$1,250,000",-,"$837,500","$2,087,500","$2,087,500",2.37,0,A,2013,MIL,8679
27,Pre-Arb,"$1,900,000","$100,000",-,"$2,000,000","$2,000,000",2.27,0,A,2013,MIL,7368
31,Vet,"$900,000",-,-,"$900,000","$900,000",1.02,0,A,2013,MIL,749
26,Pre-Arb,"$494,000",-,-,"$494,000","$494,000",0.56,0,A,2013,MIL,8699
23,Pre-Arb,"$492,000",-,-,"$492,000","$492,000",0.56,0,A,2013,MIL,11562
26,Pre-Arb,"$490,000",-,-,"$490,000","$490,000",0.56,0,A,2013,MIL,11020
26,Pre-Arb,"$490,000",-,-,"$490,000","$490,000",0.56,0,A,2013,MIL,8702
26,Pre-Arb,"$496,250",-,-,"$496,250","$325,409",0.37,0,A,2013,MIL,7283
25,Pre-Arb,"$490,000",-,-,"$490,000","$278,469",0.32,0,A,2013,MIL,12147
24,Pre-Arb,"$490,000",-,-,"$490,000","$227,595",0.26,0,A,2013,MIL,9162
23,Pre-Arb,"$490,000",-,-,"$490,000","$224,918",0.25,0,A,2013,MIL,13290
26,Pre-Arb,"$490,000",-,-,"$490,000","$168,688",0.19,0,A,2013,MIL,18842
25,Pre-Arb,"$490,000",-,-,"$490,000","$77,650",0.09,0,A,2013,MIL,12208
34,Vet,"$10,500,000",-,-,"$10,500,000","$10,500,000",13.25,0,A,2013,COL,519
28,Vet,"$10,000,000",-,"$25,000","$10,025,000","$10,025,000",12.65,0,A,2013,COL,278
27,Vet,"$7,500,000","$428,571","$50,000","$7,978,571","$7,978,571",10.06,0,A,2013,COL,7174
39,Vet,"$5,000,000",-,-,"$5,000,000","$5,000,000",6.31,0,A,2013,COL,257
27,Arb 2,"$3,250,000","$500,000",-,"$3,750,000","$3,750,000",4.73,0,A,2013,COL,5231
34,Vet,"$1,000,000",-,-,"$1,000,000","$1,000,000",1.26,0,A,2013,COL,276
28,Pre-Arb,"$900,000",-,-,"$900,000","$900,000",1.14,0,A,2013,COL,7638
27,Pre-Arb,"$499,000",-,-,"$499,000","$499,000",0.63,0,A,2013,COL,7525
24,Pre-Arb,"$491,000",-,-,"$491,000","$491,000",0.62,0,A,2013,COL,9153
24,Pre-Arb,"$490,000",-,-,"$490,000","$490,000",0.62,0,A,2013,COL,14123
27,Pre-Arb,"$491,000",-,-,"$491,000","$434,655",0.55,0,A,2013,COL,9155
22,Pre-Arb,"$490,000",-,-,"$490,000","$415,027",0.52,0,A,2013,COL,12643
24,Pre-Arb,"$490,000",-,-,"$490,000","$366,830",0.46,0,A,2013,COL,10696
27,Pre-Arb,"$490,000",-,-,"$490,000","$270,437",0.34,0,A,2013,COL,9156
24,Pre-Arb,"$490,000",-,-,"$490,000","$243,661",0.31,0,A,2013,COL,11018
24,Pre-Arb,"$490,000",-,-,"$490,000","$171,366",0.22,0,A,2013,COL,11608
24,Pre-Arb,"$490,000",-,-,"$490,000","$123,169",0.16,0,A,2013,COL,11308
29,Vet,"$23,000,000",-,"$50,000","$23,050,000","$23,050,000",14.85,0,A,2013,DET,493
30,Vet,"$21,000,000",-,-,"$21,000,000","$21,000,000",13.53,0,A,2013,DET,285
34,Vet,"$13,000,000",-,-,"$13,000,000","$13,000,000",8.38,0,A,2013,DET,354
37,Vet,"$12,000,000",-,-,"$12,000,000","$12,000,000",7.73,0,A,2013,DET,437
31,Vet,"$6,000,000",-,-,"$6,000,000","$6,000,000",3.87,0,A,2013,DET,357
31,Vet,"$4,000,000",-,-,"$4,000,000","$4,000,000",2.58,0,A,2013,DET,21
26,Arb 1,"$3,500,000",-,-,"$3,500,000","$3,500,000",2.25,0,A,2013,DET,7383
26,Arb 1,"$2,950,000",-,-,"$2,950,000","$2,950,000",1.9,0,A,2013,DET,7381
33,Vet,"$2,100,000",-,-,"$2,100,000","$2,100,000",1.35,0,A,2013,DET,305
33,Arb 2,"$900,000",-,-,"$900,000","$900,000",0.58,0,A,2013,DET,7384
31,Arb 3,"$875,000",-,-,"$875,000","$875,000",0.56,0,A,2013,DET,7424
27,Pre-Arb,"$525,000",-,-,"$525,000","$525,000",0.34,0,A,2013,DET,7524
27,Pre-Arb,"$505,000",-,-,"$505,000","$505,000",0.33,0,A,2013,DET,8517
23,Pre-Arb,"$562,500",-,-,"$562,500","$190,573",0.12,0,A,2013,DET,8454
22,Pre-Arb,"$490,000",-,-,"$490,000","$166,010",0.11,0,A,2013,DET,11604
25,Pre-Arb,"$490,000",-,-,"$490,000","$155,300",0.1,0,A,2013,DET,11603
21,Pre-Arb,"$490,000",-,-,"$490,000","$80,327",0.05,0,A,2013,DET,14145
27,Pre-Arb,"$490,000",-,-,"$490,000","$80,327",0.05,0,A,2013,DET,7393
33,Vet,"$17,000,000",-,-,"$17,000,000","$17,000,000",14.11,0,A,2013,STL,260
30,Vet,"$14,000,000","$200,000","$100,000","$14,300,000","$14,300,000",11.87,0,A,2013,STL,792
36,Vet,"$13,000,000",-,"$50,000","$13,050,000","$13,050,000",10.83,0,A,2013,STL,541
30,Arb 1,"$3,150,000",-,-,"$3,150,000","$3,150,000",2.61,0,A,2013,STL,7376
28,Pre-Arb,"$1,750,000",-,-,"$1,750,000","$1,750,000",1.45,0,A,2013,STL,7633
28,Pre-Arb,"$524,000",-,-,"$524,000","$524,000",0.43,0,A,2013,STL,7377
27,Pre-Arb,"$504,000",-,"$10,000","$514,000","$514,000",0.43,0,A,2013,STL,8735
26,Pre-Arb,"$511,000",-,-,"$511,000","$511,000",0.42,0,A,2013,STL,7375
26,Pre-Arb,"$503,000",-,-,"$503,000","$503,000",0.42,0,A,2013,STL,8734
28,Pre-Arb,"$498,000",-,-,"$498,000","$498,000",0.41,0,A,2013,STL,5379
24,Pre-Arb,"$490,000",-,-,"$490,000","$490,000",0.41,0,A,2013,STL,10692
25,Pre-Arb,"$490,000",-,-,"$490,000","$490,000",0.41,0,A,2013,STL,8749
40,,"$490,000",-,-,"$490,000","$144,590",0.12,0,A,2013,STL,5366
26,Pre-Arb,"$490,000",-,-,"$490,000","$125,846",0.1,0,A,2013,STL,8750
22,Pre-Arb,"$490,000",-,-,"$490,000","$120,491",0.1,0,A,2013,STL,14346
29,Pre-Arb,"$490,000",-,-,"$490,000","$117,814",0.1,0,A,2013,STL,18849
25,Pre-Arb,"$490,000",-,-,"$490,000","$109,781",0.09,0,A,2013,STL,11479
24,Pre-Arb,"$490,000",-,-,"$490,000","$74,972",0.06,0,A,2013,STL,16119
32,Vet,"$11,000,000",-,-,"$11,000,000","$11,000,000",11.83,0,A,2013,CLE,191
30,Vet,"$7,000,000",-,-,"$7,000,000","$7,000,000",7.53,0,A,2013,CLE,371
27,Arb 3,"$6,500,000",-,-,"$6,500,000","$6,500,000",6.99,0,A,2013,CLE,242
28,Arb 1,"$2,825,000",-,-,"$2,825,000","$2,825,000",3.04,0,A,2013,CLE,7290
32,Arb 2,"$1,750,000","$500,000",-,"$2,250,000","$2,250,000",2.42,0,A,2013,CLE,8453
32,Arb 3,"$1,000,000",-,"$750,000","$1,750,000","$1,750,000",1.88,0,A,2013,CLE,298
31,Vet,"$7,500,000",-,-,"$7,500,000","$1,311,475",1.41,0,A,2013,CLE,525
42,Vet,"$750,000",-,-,"$750,000","$750,000",0.81,0,A,2013,CLE,582
27,Pre-Arb,"$550,000","$200,000",-,"$750,000","$750,000",0.81,0,A,2013,CLE,7304
26,Pre-Arb,"$526,900",-,-,"$526,900","$526,900",0.57,0,A,2013,CLE,7294
26,Pre-Arb,"$509,400",-,-,"$509,400","$509,400",0.55,0,A,2013,CLE,8508
25,Pre-Arb,"$490,000",-,-,"$490,000","$457,868",0.49,0,A,2013,CLE,11466
24,Pre-Arb,"$492,900",-,-,"$492,900","$395,936",0.43,0,A,2013,CLE,8507
32,Pre-Arb,"$490,000",-,-,"$490,000","$88,360",0.1,0,A,2013,CLE,11555
37,Vet,"$2,750,000",-,-,"$2,750,000","$2,750,000",7.63,0,A,2013,MIA,297
24,Pre-Arb,"$1,750,000","$1,000,000",-,"$2,750,000","$2,750,000",7.63,0,A,2013,MIA,6509
34,Vet,"$1,600,000",-,-,"$1,600,000","$1,600,000",4.44,0,A,2013,MIA,634
35,Vet,"$1,600,000",-,-,"$1,600,000","$1,600,000",4.44,0,A,2013,MIA,479
30,Vet,"$1,500,000",-,-,"$1,500,000","$1,500,000",4.16,0,A,2013,MIA,442
33,Vet,"$700,000",-,-,"$700,000","$700,000",1.94,0,A,2013,MIA,941
23,Pre-Arb,"$537,000",-,-,"$537,000","$537,000",1.49,0,A,2013,MIA,6864
28,Pre-Arb,"$503,500",-,-,"$503,500","$503,500",1.4,0,A,2013,MIA,5252
31,Pre-Arb,"$494,500",-,-,"$494,500","$494,500",1.37,0,A,2013,MIA,853
26,Pre-Arb,"$490,000",-,-,"$490,000","$490,000",1.36,0,A,2013,MIA,11639
25,Pre-Arb,"$491,500",-,-,"$491,500","$432,412",1.2,0,A,2013,MIA,10675
23,Pre-Arb,"$490,000",-,-,"$490,000","$425,737",1.18,0,A,2013,MIA,11566
31,Pre-Arb,"$490,000",-,-,"$490,000","$334,699",0.93,0,A,2013,MIA,14315
27,Pre-Arb,"$495,000",-,-,"$495,000","$311,065",0.86,0,A,2013,MIA,7291
25,Pre-Arb,"$491,500",-,-,"$491,500","$303,494",0.84,0,A,2013,MIA,7405
22,Pre-Arb,"$490,000",-,-,"$490,000","$184,754",0.51,0,A,2013,MIA,14317
34,Pre-Arb,"$490,000",-,-,"$490,000","$139,234",0.39,0,A,2013,MIA,5198
33,Vet,"$15,000,000",-,-,"$15,000,000","$15,000,000",13.42,0,A,2013,CHW,209
37,Vet,"$13,500,000",-,-,"$13,500,000","$13,500,000",12.08,0,A,2013,CHW,180
31,Vet,"$7,000,000",-,-,"$7,000,000","$7,000,000",6.26,0,A,2013,CHW,5210
33,Vet,"$3,500,000",-,-,"$3,500,000","$3,500,000",3.13,0,A,2013,CHW,219
26,Arb 1,"$2,925,000",-,-,"$2,925,000","$2,925,000",2.62,0,A,2013,CHW,7272
24,Pre-Arb,"$2,800,000",-,-,"$2,800,000","$2,800,000",2.5,0,A,2013,CHW,7280
29,Arb 1,"$2,075,000",-,-,"$2,075,000","$2,075,000",1.86,0,A,2013,CHW,7273
35,Vet,"$700,000",-,-,"$700,000","$700,000",0.63,0,A,2013,CHW,5212
27,Pre-Arb,"$510,000",-,-,"$510,000","$510,000",0.46,0,A,2013,CHW,7274
30,Pre-Arb,"$493,000",-,-,"$493,000","$493,000",0.44,0,A,2013,CHW,12098
25,Pre-Arb,"$490,500",-,-,"$490,500","$490,500",0.44,0,A,2013,CHW,8746
25,Pre-Arb,"$490,000",-,-,"$490,000","$490,000",0.44,0,A,2013,CHW,12099
26,Pre-Arb,"$490,000",-,-,"$490,000","$315,956",0.28,0,A,2013,CHW,11010
22,Pre-Arb,"$490,000",-,-,"$490,000","$139,234",0.12,0,A,2013,CHW,11605
22,Pre-Arb,"$490,000",-,-,"$490,000","$104,426",0.09,0,A,2013,CHW,12044
26,Pre-Arb,"$490,000",-,-,"$490,000","$80,327",0.07,0,A,2013,CHW,8733
22,Pre-Arb,"$490,000",-,-,"$490,000","$74,972",0.07,0,A,2013,CHW,14073
22,Pre-Arb,"$490,000",-,-,"$490,000","$74,972",0.07,0,A,2013,CHW,14066
33,Vet,"$13,000,000","$200,000",-,"$13,200,000","$13,200,000",13.9,0,A,2013,ATL,342
28,Vet,"$12,450,000","$600,000",-,"$13,050,000","$13,050,000",13.74,0,A,2013,ATL,854
29,Vet,"$12,000,000",-,-,"$12,000,000","$12,000,000",12.64,0,A,2013,ATL,29
25,Vet,"$9,750,000","$208,333",-,"$9,958,333","$9,958,333",10.49,0,A,2013,ATL,129
23,Arb 1,"$3,650,000",-,-,"$3,650,000","$3,650,000",3.84,0,A,2013,ATL,7231
28,Pre-Arb,"$2,287,500",-,-,"$2,287,500","$2,287,500",2.41,0,A,2013,ATL,7333
36,Vet,"$1,600,000",-,-,"$1,600,000","$1,600,000",1.69,0,A,2013,ATL,5201
33,Vet,"$1,500,000",-,-,"$1,500,000","$1,500,000",1.58,0,A,2013,ATL,5236
30,Pre-Arb,"$725,000",-,-,"$725,000","$725,000",0.76,0,A,2013,ATL,5217
23,Pre-Arb,"$560,000",-,-,"$560,000","$560,000",0.59,0,A,2013,ATL,7359
27,Pre-Arb,"$550,000",-,-,"$550,000","$550,000",0.58,0,A,2013,ATL,5310
26,Pre-Arb,"$512,500",-,-,"$512,500","$512,500",0.54,0,A,2013,ATL,5177
23,Pre-Arb,"$491,250",-,-,"$491,250","$491,250",0.52,0,A,2013,ATL,10673
26,Pre-Arb,"$490,000",-,-,"$490,000","$479,289",0.5,0,A,2013,ATL,12164
24,Pre-Arb,"$490,000",-,-,"$490,000","$232,950",0.25,0,A,2013,ATL,14017
24,Pre-Arb,"$490,000",-,-,"$490,000","$163,333",0.17,0,A,2013,ATL,14016
29,Pre-Arb,"$490,000",-,-,"$490,000","$157,978",0.17,0,A,2013,ATL,8638
29,Pre-Arb,"$520,500",-,-,"$520,500","$110,926",0.12,0,A,2013,ATL,846
21,Pre-Arb,"$490,000",-,-,"$490,000","$58,907",0.06,0,A,2013,ATL,12139
29,Vet,"$10,000,000",-,-,"$10,000,000","$10,000,000",11.32,0,A,2013,ARI,116
29,Arb 3,"$7,000,000",-,-,"$7,000,000","$7,000,000",7.93,0,A,2013,ARI,33
32,Vet,"$5,000,000","$1,000,000",-,"$6,000,000","$6,000,000",6.79,0,A,2013,ARI,338
31,Vet,"$5,500,000",-,-,"$5,500,000","$5,500,000",6.23,0,A,2013,ARI,908
26,Arb 1,"$2,350,000",-,-,"$2,350,000","$2,350,000",2.66,0,A,2013,ARI,7224
35,Vet,"$1,900,000",-,-,"$1,900,000","$1,900,000",2.15,0,A,2013,ARI,750
29,Arb 1,"$1,250,000","$500,000",-,"$1,750,000","$1,750,000",1.98,0,A,2013,ARI,7344
35,Vet,"$800,000",-,-,"$800,000","$800,000",0.91,0,A,2013,ARI,5414
25,Vet,"$500,000",-,-,"$500,000","$500,000",0.57,0,A,2013,ARI,9144
24,Pre-Arb,"$491,000",-,-,"$491,000","$491,000",0.56,0,A,2013,ARI,11309
23,Pre-Arb,"$491,000",-,-,"$491,000","$491,000",0.56,0,A,2013,ARI,11457
25,Pre-Arb,"$491,000",-,-,"$491,000","$491,000",0.56,0,A,2013,ARI,10693
32,Pre-Arb,"$650,000",-,-,"$650,000","$294,808",0.33,0,A,2013,ARI,5171
29,Pre-Arb,"$490,000",-,-,"$490,000","$141,912",0.16,0,A,2013,ARI,13990
22,Pre-Arb,"$490,000",-,-,"$490,000","$133,879",0.15,0,A,2013,ARI,14064
21,Pre-Arb,"$490,000",-,-,"$490,000","$74,972",0.08,0,A,2013,ARI,13991
23,Pre-Arb,"$505,700",-,-,"$505,700","$505,700",1.42,0,A,2013,HOU,8688
25,Pre-Arb,"$497,800",-,-,"$497,800","$497,800",1.4,0,A,2013,HOU,8690
26,Pre-Arb,"$496,600",-,-,"$496,600","$496,600",1.4,0,A,2013,HOU,7327
29,Pre-Arb,"$495,000",-,-,"$495,000","$495,000",1.39,0,A,2013,HOU,11596
26,Pre-Arb,"$495,000",-,-,"$495,000","$495,000",1.39,0,A,2013,HOU,7340
24,Pre-Arb,"$494,400",-,-,"$494,400","$494,400",1.39,0,A,2013,HOU,11865
26,Pre-Arb,"$494,000",-,-,"$494,000","$494,000",1.39,0,A,2013,HOU,7121
23,Pre-Arb,"$491,800",-,-,"$491,800","$491,800",1.38,0,A,2013,HOU,7398
27,Pre-Arb,"$491,700",-,-,"$491,700","$491,700",1.38,0,A,2013,HOU,11597
26,Pre-Arb,"$490,000",-,-,"$490,000","$490,000",1.38,0,A,2013,HOU,8493
26,Pre-Arb,"$490,000",-,-,"$490,000","$270,437",0.76,0,A,2013,HOU,11307
23,Pre-Arb,"$490,000",-,-,"$490,000","$265,081",0.75,0,A,2013,HOU,12269
25,Pre-Arb,"$490,000",-,-,"$490,000","$227,595",0.64,0,A,2013,HOU,14176
24,Pre-Arb,"$490,000",-,-,"$490,000","$216,885",0.61,0,A,2013,HOU,7215
22,Pre-Arb,"$490,000",-,-,"$490,000","$187,431",0.53,0,A,2013,HOU,14178
23,Pre-Arb,"$490,000",-,-,"$490,000","$166,010",0.47,0,A,2013,HOU,11641
22,Pre-Arb,"$490,000",-,-,"$490,000","$109,781",0.31,0,A,2013,HOU,14180
24,Pre-Arb,"$493,000",-,-,"$493,000","$99,677",0.28,0,A,2013,HOU,8689
30,Arb 4,"$13,800,000",-,-,"$13,800,000","$13,800,000",9.84,0,A,2013,SF,382
31,Vet,"$7,000,000","$1,250,000",-,"$8,250,000","$8,250,000",5.88,0,A,2013,SF,556
37,Vet,"$6,000,000","$666,667","$25,000","$6,691,667","$6,691,667",4.77,0,A,2013,SF,912
26,Arb 2,"$5,700,000",-,-,"$5,700,000","$5,700,000",4.06,0,A,2013,SF,5355
26,Arb 1,"$3,000,000","$777,777","$25,000","$3,802,777","$3,802,777",2.71,0,A,2013,SF,7511
29,Arb 1,"$1,350,000",-,-,"$1,350,000","$1,350,000",0.96,0,A,2013,SF,7414
28,Arb 1,"$925,000",-,-,"$925,000","$925,000",0.66,0,A,2013,SF,10701
31,Pre-Arb,"$575,000",-,-,"$575,000","$575,000",0.41,0,A,2013,SF,12170
25,Pre-Arb,"$531,500",-,-,"$531,500","$531,500",0.38,0,A,2013,SF,7629
26,Pre-Arb,"$530,000",-,-,"$530,000","$530,000",0.38,0,A,2013,SF,8745
23,Pre-Arb,"$502,500",-,-,"$502,500","$348,729",0.25,0,A,2013,SF,8743
24,Pre-Arb,"$490,000",-,-,"$490,000","$310,601",0.22,0,A,2013,SF,12163
28,Pre-Arb,"$494,000",-,-,"$494,000","$286,142",0.2,0,A,2013,SF,8747
26,Pre-Arb,"$490,000",-,-,"$490,000","$168,688",0.12,0,A,2013,SF,11491
26,Pre-Arb,"$490,000",-,-,"$490,000","$147,267",0.1,0,A,2013,SF,14339
25,Pre-Arb,"$490,500",-,-,"$490,500","$123,295",0.09,0,A,2013,SF,11492
23,Pre-Arb,"$490,000",-,-,"$490,000","$74,972",0.05,0,A,2013,SF,11490
27,Pre-Arb,"$490,000",-,-,"$490,000","$74,972",0.05,0,A,2013,SF,13975
31,Vet,"$24,000,000",-,"$50,000","$24,050,000","$24,050,000",22.47,0,A,2014,SEA,576
32,Vet,"$6,000,000",-,-,"$6,000,000","$6,000,000",5.61,0,A,2014,SEA,499
31,Vet,"$12,000,000",-,-,"$12,000,000","$4,393,442",4.1,0,A,2014,SEA,5271
27,Arb 1,"$2,637,500",-,-,"$2,637,500","$2,637,500",2.46,0,A,2014,SEA,6967
27,Arb 1,"$2,300,000",-,-,"$2,300,000","$2,300,000",2.15,0,A,2014,SEA,7523
27,Arb 2,"$6,000,000",-,-,"$6,000,000","$1,967,213",1.84,0,A,2014,SEA,7383
26,Arb 1,"$1,750,000",-,-,"$1,750,000","$1,750,000",1.63,0,A,2014,SEA,7405
26,Pre-Arb,"$500,000","$1,200,000",-,"$1,700,000","$1,700,000",1.59,0,A,2014,SEA,7515
33,Vet,"$2,250,000",-,-,"$2,250,000","$737,704",0.69,0,A,2014,SEA,612
26,Pre-Arb,"$540,100",-,-,"$540,100","$540,100",0.5,0,A,2014,SEA,8618
24,Pre-Arb,"$510,100",-,-,"$510,100","$510,100",0.48,0,A,2014,SEA,14340
23,Pre-Arb,"$504,100",-,-,"$504,100","$504,100",0.47,0,A,2014,SEA,13291
23,Pre-Arb,"$500,000",-,-,"$500,000","$500,000",0.47,0,A,2014,SEA,16035
22,Pre-Arb,"$500,000",-,-,"$500,000","$500,000",0.47,0,A,2014,SEA,16037
25,Pre-Arb,"$500,000",-,-,"$500,000","$374,316",0.35,0,A,2014,SEA,14344
36,Vet,"$500,000",-,-,"$500,000","$333,333",0.31,0,A,2014,SEA,546
26,Pre-Arb,"$500,000",-,-,"$500,000","$226,775",0.21,0,A,2014,SEA,15675
23,Pre-Arb,"$500,000",-,-,"$500,000","$183,060",0.17,0,A,2014,SEA,15676
31,Vet,"$20,000,000",-,-,"$20,000,000","$20,000,000",21.17,0,A,2014,NYM,569
33,Vet,"$13,000,000",-,-,"$13,000,000","$13,000,000",13.76,0,A,2014,NYM,5240
29,Arb 2,"$5,700,000",-,-,"$5,700,000","$5,700,000",6.03,0,A,2014,NYM,5301
29,Arb 1,"$1,850,000",-,-,"$1,850,000","$1,850,000",1.96,0,A,2014,NYM,7316
28,Pre-Arb,"$1,637,500",-,-,"$1,637,500","$1,637,500",1.73,0,A,2014,NYM,7448
24,Pre-Arb,"$1,100,000",-,-,"$1,100,000","$1,100,000",1.16,0,A,2014,NYM,7458
25,Pre-Arb,"$506,636",-,-,"$506,636","$506,636",0.54,0,A,2014,NYM,11528
30,Pre-Arb,"$505,340",-,-,"$505,340","$505,340",0.53,0,A,2014,NYM,8606
25,Pre-Arb,"$501,560",-,-,"$501,560","$457,707",0.48,0,A,2014,NYM,11720
27,Pre-Arb,"$500,000",-,-,"$500,000","$385,245",0.41,0,A,2014,NYM,15150
