Rk,Name,Age,Tm,IP,G,GS,R,RA9,RA9opp,RA9def,RA9role,PPFp,RA9avg,RAA,WAA,gmLI,WAAadj,WAR,RAR,waaWL%,162WL%,Salary,Acquired
294,Duaner Sanchez\sanchdu01,29,SDP,11.0,12,0,11,9.00,4.61,-0.12,-0.34,100.8,4.43,-6,-0.6,1.38,-0.1,-0.6,-5,.453,.497,$1687500,Free Agency
295,Jonathan Sanchez*\sanchjo01,26,SFG,163.1,32,29,82,4.52,4.58,0.05,0.17,100.5,4.72,3,0.4,.48,-0.1,1.6,18,.511,.502,$455000,Amateur Draft
296,Johan Santana*\santajo02,30,NYM,166.2,25,25,67,3.62,4.63,-0.01,0.18,95.9,4.63,18,2.0,,-0.1,3.3,33,.581,.512,$18876139,Traded
297,Max Scherzer\scherma01,24,ARI,170.1,30,30,94,4.97,4.53,0.02,0.18,105.9,4.97,0,0.0,,-0.1,1.3,14,.499,.500,$1450000,Amateur Draft
298,Daniel Schlereth*\schleda01,23,ARI,18.1,21,0,13,6.38,4.72,0.02,-0.35,106.0,4.61,-4,-0.4,.96,0.0,-0.2,-2,.482,.498,$400000,Amateur Draft
299,Travis Schlichting\schlitr01,24,LAD,2.2,2,0,2,6.75,4.98,0.09,-0.37,97.2,4.39,-1,-0.1,.07,0.0,0.0,0,.465,.500,,Free Agency
300,Jason Schmidt\schmija01,36,LAD,17.2,4,4,12,6.11,4.58,0.10,0.18,91.8,4.27,-4,-0.4,,0.0,-0.2,-2,.413,.498,$15217401,Free Agency
301,Scott Schoeneweis*\schoesc01,35,ARI,24.0,45,0,20,7.50,4.92,0.03,-0.36,106.5,4.82,-7,-0.7,1.33,-0.2,-0.7,-5,.484,.495,$3600000,Traded
302,Zack Segovia\segovza01,26,WSN,10.1,8,0,10,8.71,4.71,-0.35,-0.35,100.5,4.74,-5,-0.5,.38,0.1,-0.2,-4,.444,.497,,Free Agency
303,Steven Shell\shellst01,26,WSN,5.0,4,0,3,5.40,4.69,-0.30,-0.35,100.3,4.66,0,0.0,1.41,0.0,0.0,0,.489,.500,$425000,Free Agency
304,George Sherrill*\sherrge01,32,LAD,27.2,30,0,2,0.65,4.34,0.08,-0.32,97.4,3.83,10,1.0,1.40,0.1,1.4,12,.535,.506,,Traded
305,Walter Silva\silvawa01,32,SDP,24.2,6,6,28,10.22,4.56,-0.11,0.18,91.1,4.41,-16,-1.3,,0.0,-1.1,-14,.282,.492,$400000,Free Agency
306,Doug Slaten*\slatedo01,29,ARI,6.1,11,0,5,7.11,5.30,0.03,-0.39,109.1,5.32,-1,-0.1,.81,0.0,-0.1,-1,.488,.499,$422500,Amateur Draft
307,Chris Smith\smithch08,28,MIL,46.0,35,0,21,4.11,4.48,0.01,-0.33,99.1,4.10,0,0.0,.38,-0.1,0.3,4,.500,.500,,Free Agency
308,John Smoltz\smoltjo01,42,STL,38.0,7,7,18,4.26,4.48,0.13,0.17,93.8,4.24,0,0.0,,0.0,0.3,3,.498,.500,,Free Agency
309,Ian Snell\snellia01,27,PIT,80.2,15,15,50,5.58,4.55,0.17,0.18,97.2,4.43,-10,-1.0,,-0.1,-0.4,-3,.432,.494,$3200000,Amateur Draft
310,Rafael Soriano\soriara01,29,ATL,75.2,77,0,25,2.97,4.58,-0.05,-0.34,98.3,4.23,10,1.1,1.52,0.1,1.9,17,.514,.507,$6350000,Free Agency
311,Jorge Sosa\sosajo02,31,WSN,22.1,18,0,16,6.45,4.55,-0.32,-0.34,100.3,4.56,-5,-0.5,.99,0.0,-0.3,-3,.473,.497,,Free Agency
312,Ryan Speier\speiery01,29,COL,5.2,5,0,3,4.76,4.56,0.05,-0.34,105.0,4.39,0,0.0,.70,0.0,0.0,0,.495,.500,$407000,Amateur Free Agent
313,Craig Stammen\stammcr01,25,WSN,105.2,19,19,67,5.71,4.56,-0.35,0.18,101.0,5.14,-7,-0.7,,-0.1,0.1,2,.464,.496,,Amateur Draft
314,Tim Stauffer\staufti01,27,SDP,73.0,14,14,31,3.82,4.51,-0.09,0.18,91.1,4.35,4,0.4,,-0.1,1.0,10,.532,.503,$400000,Amateur Draft
315,Mitch Stetter*\stettmi01,28,MIL,45.0,71,0,19,3.80,4.72,0.01,-0.35,97.3,4.24,2,0.2,1.36,-0.1,0.6,6,.503,.501,$407500,Amateur Draft
316,Jeff Stevens\steveje01,25,CHC,12.2,11,0,10,7.11,4.45,-0.16,-0.33,110.1,4.71,-3,-0.3,.53,0.1,-0.2,-2,.469,.498,$400000,Traded
317,Brian Stokes\stokebr01,29,NYM,70.1,69,0,33,4.22,4.63,-0.01,-0.34,97.4,4.19,0,0.0,.94,-0.1,0.4,6,.499,.500,$409500,Purchased
318,Tobi Stoner\stoneto01,24,NYM,9.0,4,0,4,4.00,4.77,-0.01,-0.35,96.9,4.30,0,0.0,.42,0.0,0.1,1,.507,.500,,Amateur Draft
319,Huston Street\streehu01,25,COL,61.2,64,0,22,3.21,4.58,0.04,-0.34,112.9,4.75,10,1.1,1.49,0.1,1.8,16,.517,.507,$4500000,Traded
320,Eric Stults*\stulter01,29,LAD,50.0,10,10,27,4.86,4.31,0.09,0.17,103.1,4.51,-2,-0.2,,0.0,0.2,2,.480,.499,$402000,Amateur Draft
321,Jeff Suppan\suppaje01,34,MIL,161.2,30,30,106,5.90,4.36,0.01,0.16,98.5,4.44,-26,-2.5,,-0.1,-1.3,-12,.415,.484,$12750000,Free Agency
322,R.J. Swindle*\swindrj01,25,MIL,6.2,6,0,12,16.20,4.85,0.01,-0.36,92.7,4.15,-9,-0.8,.17,0.3,-0.4,-8,.364,.495,,Free Agency
323,Jon Switzer*\switzjo01,29,NYM,3.1,4,0,3,8.10,5.23,-0.01,-0.38,102.5,4.98,-1,-0.1,1.33,0.0,-0.1,-1,.471,.499,,Free Agency
324,Ken Takahashi*\takahke01,40,NYM,27.1,28,0,9,2.96,4.71,-0.01,-0.35,98.8,4.32,4,0.4,.74,-0.1,0.6,6,.515,.503,,Free Agency
325,Jack Taschner*\taschja01,31,PHI,29.1,24,0,18,5.52,4.64,0.12,-0.34,99.5,4.16,-4,-0.5,.50,0.1,-0.2,-2,.481,.497,$835000,Traded
326,Julian Tavarez\tavarju01,36,WSN,35.0,42,0,27,6.94,4.72,-0.30,-0.35,103.9,4.86,-8,-0.8,1.17,-0.1,-0.7,-5,.480,.495,$500000,Free Agency
327,Graham Taylor*\taylogr01,25,FLA,11.0,3,3,14,11.45,4.55,-0.44,0.18,106.9,5.52,-7,-0.6,,0.0,-0.5,-6,.297,.496,,Amateur Draft
328,Joe Thatcher*\thatcjo01,27,SDP,45.0,52,0,14,2.80,4.67,-0.07,-0.34,89.9,3.95,6,0.6,1.01,-0.1,0.9,10,.512,.504,$404000,Traded
329,Brad Thompson\thompbr01,27,STL,80.0,32,8,45,5.06,4.46,0.16,-0.06,96.2,4.08,-9,-0.9,.39,0.0,-0.2,-2,.472,.494,$650000,Amateur Draft
330,Jess Todd\toddje01,23,STL,1.2,1,0,2,10.80,4.52,0.16,-0.33,94.0,3.78,-1,-0.1,.05,0.1,-0.1,-1,.379,.499,,Amateur Draft
331,Ramon Troncoso\troncra01,26,LAD,82.2,73,0,30,3.27,4.49,0.09,-0.33,97.9,3.98,6,0.7,1.25,-0.1,1.3,14,.509,.504,$401000,Amateur Free Agent
332,Merkin Valdez\valdeme01,27,SFG,49.1,48,0,33,6.02,4.74,0.06,-0.35,101.7,4.40,-9,-0.9,.75,0.0,-0.5,-5,.481,.494,$401000,Traded
333,Jose Valverde\valvejo01,31,HOU,54.0,52,0,15,2.50,4.60,-0.01,-0.34,98.2,4.19,10,1.1,1.48,0.1,1.7,15,.520,.507,$8000000,Traded
334,Rick van den Hurk\vanderi01,24,FLA,58.2,11,11,29,4.45,4.60,-0.33,0.18,99.0,5.06,4,0.4,,0.0,0.9,9,.538,.503,$400000,Amateur Free Agent
335,Claudio Vargas\vargacl01,31,2TM,41.1,36,0,8,1.74,4.37,0.03,-0.32,96.7,3.89,10,1.0,1.19,0.0,1.4,13,.529,.504,$400000,Free Agency
336,Esmerling Vasquez\vasques01,25,ARI,53.0,53,0,27,4.58,4.57,0.02,-0.34,104.2,4.39,-1,-0.1,.89,-0.1,0.2,3,.498,.499,$400000,Amateur Free Agent
337,Virgil Vasquez\vasquvi01,27,PIT,44.2,14,7,30,6.04,4.40,0.18,0.05,99.6,4.26,-9,-0.9,.15,0.0,-0.5,-5,.437,.495,,Waivers
338,Javier Vazquez\vazquja01,32,ATL,219.1,32,32,75,3.08,4.58,-0.06,0.18,97.6,4.71,39,4.5,,-0.2,6.2,58,.639,.527,$11500000,Traded
339,Donnie Veal*\vealdo01,24,PIT,16.1,19,0,13,7.16,4.59,0.15,-0.34,99.2,4.06,-6,-0.6,.25,0.2,-0.3,-4,.470,.496,$400000,Rule 5 Draft
340,Carlos Villanueva\villaca01,25,MIL,96.0,64,6,58,5.44,4.42,0.01,-0.18,97.0,4.11,-14,-1.5,1.01,-0.2,-0.8,-6,.477,.491,$447000,Traded
341,Ron Villone*\villoro01,39,WSN,48.2,63,0,25,4.62,4.70,-0.33,-0.35,101.2,4.74,1,0.1,1.28,-0.1,0.4,5,.501,.500,,Free Agency
342,Pedro Viola*\violape01,26,CIN,7.0,9,0,4,5.14,4.35,0.12,-0.32,108.3,4.23,-1,-0.1,.33,0.0,0.0,0,.492,.500,$400000,Amateur Free Agent
343,Luis Vizcaino\vizcalu01,34,CHC,3.2,4,0,0,0.00,4.54,-0.13,-0.33,109.5,4.75,2,0.2,1.18,0.0,0.3,2,.552,.501,$3500000,Traded
344,Edinson Volquez\volqued01,25,CIN,49.2,9,9,25,4.53,4.49,0.11,0.17,97.2,4.43,-1,-0.1,,0.0,0.3,4,.493,.500,$440000,Traded
345,Chris Volstad\volstch01,22,FLA,159.0,29,29,100,5.66,4.57,-0.35,0.18,102.1,5.20,-8,-0.9,,-0.1,0.4,5,.471,.495,$400000,Amateur Draft
346,Jason Waddell*\waddeja01,28,CHC,1.2,3,0,1,5.40,4.89,-0.17,-0.36,110.5,5.19,0,0.0,1.37,0.0,0.0,0,.499,.500,,Free Agency
347,Cory Wade\wadeco01,26,LAD,27.2,27,0,17,5.53,4.55,0.10,-0.33,94.0,3.87,-5,-0.5,1.62,-0.2,-0.5,-3,.481,.497,$402500,Amateur Draft
348,Billy Wagner*\wagnebi02,37,NYM,2.0,2,0,0,0.00,4.83,0.00,-0.36,94.0,4.21,1,0.1,.36,0.0,0.1,1,.550,.501,$10500000,Free Agency
349,Adam Wainwright\wainwad01,27,STL,233.0,34,34,75,2.90,4.50,0.14,0.17,97.7,4.43,39,4.4,,-0.2,6.3,60,.631,.527,$2787500,Traded
350,Tyler Walker\walkety01,33,PHI,35.1,32,0,12,3.06,4.61,0.11,-0.34,99.4,4.14,4,0.4,.59,-0.2,0.6,7,.514,.503,,Free Agency
351,P.J. Walters\waltepj01,24,STL,16.0,8,1,19,10.69,4.25,0.16,-0.19,101.4,3.95,-12,-1.1,.45,0.2,-0.8,-11,.363,.493,,Amateur Draft
352,David Weathers\weathda01,39,2TM,62.0,68,0,29,4.21,4.49,0.08,-0.33,98.9,4.03,-1,-0.1,1.32,-0.1,0.4,4,.498,.500,$3500000,Free Agency
353,Jeff Weaver\weaveje01,32,LAD,79.0,28,7,34,3.87,4.43,0.09,-0.07,94.6,4.03,1,0.1,1.09,-0.1,0.7,8,.505,.501,,Free Agency
354,Brandon Webb\webbbr01,30,ARI,4.0,1,1,6,13.50,4.52,0.03,0.18,112.0,5.23,-4,-0.3,,0.0,-0.2,-3,.226,.498,$6500000,Amateur Draft
355,Ryan Webb\webbry01,23,SDP,25.2,28,0,14,4.91,4.50,-0.10,-0.33,92.7,3.95,-3,-0.3,.90,0.0,-0.1,-1,.490,.498,,Traded
356,Todd Wellemeyer\welleto01,30,STL,122.1,28,21,88,6.47,4.46,0.16,0.14,96.6,4.29,-30,-2.8,1.19,-0.1,-1.9,-19,.399,.483,$4050000,Waivers
357,Kip Wells\wellski01,32,2TM,72.2,33,7,43,5.33,4.50,-0.03,-0.07,101.1,4.51,-7,-0.7,1.30,-0.2,-0.3,0,.480,.497,,Free Agency
358,Randy Wells\wellsra01,26,CHC,165.1,27,27,67,3.65,4.46,-0.16,0.17,105.7,5.07,26,2.9,,-0.1,4.2,40,.607,.518,$402000,Rule 5 returned
359,Sean West*\westse01,23,FLA,103.1,20,20,62,5.40,4.46,-0.36,0.17,101.7,5.08,-4,-0.4,,-0.1,0.4,5,.480,.498,,Amateur Draft
360,Brian Wilson\wilsobr01,27,SFG,72.1,68,0,27,3.36,4.53,0.05,-0.33,101.5,4.21,7,0.7,2.01,0.2,1.5,13,.510,.504,$480000,Amateur Draft
361,Josh Wilson\wilsojo03,28,2TM,2.0,2,0,3,13.50,4.18,-0.08,-0.31,96.0,3.78,-2,-0.2,1.12,-0.2,-0.3,-2,.417,.499,,Free Agency
362,Randy Wolf*\wolfra02,32,LAD,214.1,34,34,81,3.40,4.40,0.09,0.17,95.2,4.27,20,2.2,,-0.2,3.9,39,.565,.514,$4956237,Free Agency
363,Tim Wood\woodti01,26,FLA,22.1,18,0,8,3.22,4.39,-0.34,-0.32,101.7,4.48,3,0.3,.88,-0.1,0.5,5,.518,.502,$400000,Amateur Draft
364,Wesley Wright*\wrighwe01,24,HOU,44.2,49,0,27,5.44,4.70,-0.01,-0.35,98.8,4.31,-6,-0.6,.81,0.0,-0.2,-2,.488,.496,$425000,Rule 5 Draft
365,Tyler Yates\yatesty01,31,PIT,12.0,15,0,12,9.00,4.61,0.17,-0.34,95.6,3.93,-7,-0.7,1.10,-0.1,-0.6,-6,.455,.496,$1300000,Free Agency
366,Chris Young\youngch03,30,SDP,76.0,14,14,47,5.57,4.56,-0.09,0.18,93.4,4.51,-9,-0.9,,-0.1,-0.3,-2,.436,.495,$4625000,Traded
367,Carlos Zambrano\zambrca01,28,CHC,169.1,28,28,78,4.15,4.43,-0.14,0.17,105.3,4.99,16,1.7,,-0.1,3.0,30,.561,.510,$18750000,Amateur Free Agent
368,Clay Zavada*\zavadcl01,25,ARI,51.0,49,0,22,3.88,4.56,0.02,-0.34,104.3,4.38,3,0.3,.95,-0.1,0.6,7,.506,.502,$400000,Free Agency
369,Jordan Zimmermann\zimmejo02,23,WSN,91.1,16,16,51,5.03,4.56,-0.29,0.18,100.8,5.07,0,0.0,,-0.1,0.8,8,.502,.500,,Amateur Draft
370,Barry Zito*\zitoba01,31,SFG,192.0,33,33,89,4.17,4.55,0.06,0.18,99.1,4.63,9,1.0,,-0.1,2.5,26,.530,.506,$18500000,Free Agency
