Rk,Name,Age,Tm,IP,G,GS,R,RA9,RA9opp,RA9def,RA9role,PPFp,RA9avg,RAA,WAA,gmLI,WAAadj,WAR,RAR,waaWL%,162WL%,Salary,Acquired
148,Joe Mays\maysjo01,25,MIN,233.2,34,34,87,3.35,4.92,0.19,0.18,101.3,4.98,41,4.3,,-0.1,6.6,69,.628,.527,$260000,Traded
149,Allen McDill*\mcdilal01,29,BOS,14.2,15,0,9,5.52,5.01,-0.28,-0.38,98.8,4.86,-1,-0.1,.50,0.0,0.0,1,.492,.499,,Free Agency
150,Chuck McElroy*\mcelrch01,33,BAL,45.1,18,5,29,5.76,5.07,-0.09,-0.08,95.0,4.82,-5,-0.5,1.22,-0.1,-0.1,0,.473,.497,$1520000,Traded
151,Rusty Meacham\meachru01,33,TBD,35.1,24,0,24,6.11,4.76,-0.21,-0.36,97.7,4.50,-7,-0.6,.87,0.0,-0.3,-2,.474,.496,,Free Agency
152,Brian Meadows\meadobr01,25,KCR,50.1,10,10,41,7.33,4.95,0.36,0.18,108.2,5.17,-12,-1.1,,0.0,-0.6,-6,.390,.493,$1900000,Traded
153,Jim Mecir\mecirji01,31,OAK,63.0,54,0,25,3.57,4.96,0.11,-0.37,97.1,4.35,5,0.5,1.48,0.0,1.2,13,.509,.503,$1116667,Traded
154,Ramiro Mendoza\mendora01,29,NYY,100.2,56,2,44,3.93,4.84,-0.36,-0.29,97.7,4.80,9,0.9,1.57,0.0,2.0,21,.516,.506,$1600000,Amateur Free Agent
155,Jose Mercedes\mercejo02,30,BAL,184.0,33,31,125,6.11,4.90,-0.08,0.18,95.9,4.95,-25,-2.3,1.44,-0.1,-0.5,-3,.430,.486,$2750000,Free Agency
156,Bart Miadich\miadiba01,25,ANA,10.0,11,0,5,4.50,5.36,0.16,-0.40,99.8,4.78,0,0.0,.28,0.0,0.1,1,.502,.500,,Free Agency
157,Chris Michalak*\michach01,30,2TM,136.2,35,18,74,4.87,4.88,-0.07,0.04,101.4,5.07,2,0.2,.89,-0.1,1.6,18,.507,.500,$200000,Waivers
158,Matt Miller*\millema01,26,DET,9.2,13,0,8,7.45,4.58,-0.25,-0.35,94.3,4.22,-4,-0.3,1.11,0.0,-0.3,-2,.474,.498,,Amateur Draft
159,Travis Miller*\milletr01,28,MIN,48.2,45,0,30,5.55,5.07,0.19,-0.38,101.2,4.55,-6,-0.5,.84,-0.1,-0.1,0,.488,.497,$255000,Amateur Draft
160,Alan Mills\millsal01,34,BAL,14.0,15,0,15,9.64,4.74,-0.09,-0.36,97.9,4.38,-8,-0.8,.84,0.0,-0.6,-7,.448,.495,$3000000,Traded
161,Eric Milton*\miltoer01,25,MIN,220.2,35,34,109,4.45,5.05,0.19,0.18,100.4,5.07,14,1.4,.69,-0.1,3.6,40,.541,.509,$2150000,Traded
162,Dave Mlicki\mlickda01,33,DET,81.0,15,15,69,7.67,4.85,-0.24,0.18,97.8,5.15,-23,-2.0,,0.0,-1.2,-13,.367,.488,$5300000,Traded
163,Brian Moehler\moehlbr01,29,DET,8.0,1,1,3,3.38,4.82,-0.22,0.18,90.0,4.69,1,0.1,,0.0,0.2,2,.619,.501,$2416667,Amateur Draft
164,Juan Moreno*\morenju02,26,TEX,41.1,45,0,21,4.57,5.15,-0.23,-0.39,102.7,5.12,2,0.2,.91,-0.1,0.6,7,.505,.501,,Free Agency
165,Jamie Moyer*\moyerja01,38,SEA,209.2,33,33,84,3.61,4.93,0.67,0.18,95.0,4.22,13,1.3,,-0.1,3.4,38,.540,.508,$6500000,Traded
166,Mark Mulder*\muldema01,23,OAK,229.1,34,34,92,3.61,5.01,0.12,0.19,97.3,4.94,33,3.4,,-0.1,5.6,60,.600,.521,$232500,Amateur Draft
167,Scott Mullen*\mullesc01,26,KCR,10.0,17,0,6,5.40,5.35,0.38,-0.40,109.0,4.97,-1,-0.1,.68,0.0,0.0,1,.497,.500,$200000,Amateur Draft
168,Heath Murray*\murrahe01,28,DET,63.1,40,4,48,6.82,4.97,-0.22,-0.24,96.2,4.76,-15,-1.4,.81,0.0,-0.7,-7,.465,.491,,Free Agency
169,Mike Mussina\mussimi01,32,NYY,228.2,34,34,87,3.42,4.82,-0.33,0.17,99.2,5.28,46,4.9,,-0.1,7.1,73,.644,.530,$10000000,Free Agency
170,Aaron Myette\myettaa01,23,TEX,80.2,19,15,65,7.25,4.74,-0.28,0.09,103.7,5.31,-18,-1.6,.13,0.1,-0.7,-8,.414,.490,,Traded
171,Charles Nagy\nagych01,34,CLE,70.1,15,13,53,6.78,5.14,-0.38,0.14,101.4,5.74,-9,-0.8,2.10,-0.1,-0.2,0,.447,.495,$6000000,Amateur Draft
172,Jeff Nelson\nelsoje01,34,SEA,65.1,69,0,21,2.89,4.96,0.43,-0.37,92.5,3.85,7,0.6,1.39,0.0,1.3,14,.509,.504,$3333333,Free Agency
173,C.J. Nitkowski*\nitkoc.01,28,DET,45.1,56,0,30,5.96,5.09,-0.21,-0.38,96.8,4.76,-6,-0.6,1.18,-0.1,-0.3,-1,.489,.496,$1200000,Traded
174,Hideo Nomo\nomohi01,32,BOS,198.0,33,33,105,4.77,4.90,-0.28,0.18,100.0,5.35,12,1.2,,-0.1,3.1,35,.535,.507,$4500000,Free Agency
175,Tomo Ohka\ohkato01,25,BOS,52.1,12,11,40,6.88,4.80,-0.36,0.17,100.3,5.35,-9,-0.8,.09,0.0,-0.3,-3,.429,.495,$225000,Purchased
176,Darren Oliver*\oliveda02,30,TEX,154.0,28,28,109,6.37,5.17,-0.30,0.19,101.1,5.73,-12,-1.1,,-0.1,0.4,6,.460,.493,$7000000,Free Agency
177,Ramon Ortiz\ortizra02,28,ANA,208.2,32,32,114,4.92,5.12,0.25,0.19,100.3,5.07,3,0.2,,-0.1,2.3,27,.508,.502,$250000,Amateur Free Agent
178,Antonio Osuna\osunaan01,28,CHW,4.1,4,0,10,20.77,5.48,0.04,-0.41,103.9,5.22,-8,-0.6,.73,0.1,-0.5,-7,.342,.496,$1500000,Traded
179,Lance Painter*\paintla01,33,TOR,18.1,10,0,17,8.35,4.81,-0.03,-0.36,101.7,4.55,-8,-0.7,.39,0.2,-0.3,-6,.428,.496,$1000000,Traded
180,Jose Paniagua\paniajo01,27,SEA,66.0,60,0,35,4.77,5.04,0.65,-0.38,92.7,3.71,-8,-0.8,1.45,-0.3,-0.4,0,.487,.495,$837500,Waivers
181,Christian Parker\parkech01,25,NYY,3.0,1,1,7,21.00,4.76,-0.62,0.18,100.0,5.55,-5,-0.3,,0.0,-0.3,-5,.174,.498,$200000,Traded
182,Chad Paronto\paronch01,25,BAL,27.0,24,0,24,8.00,5.00,-0.09,-0.38,93.5,4.40,-11,-1.0,.97,0.0,-0.8,-8,.457,.494,,Amateur Draft
183,Jim Parque*\parquji01,26,CHW,28.0,5,5,26,8.36,5.09,0.05,0.19,105.1,5.49,-9,-0.8,,0.0,-0.5,-6,.347,.495,$550000,Amateur Draft
184,Steve Parris\parrist01,33,TOR,105.2,19,19,60,5.11,4.73,-0.03,0.18,100.5,4.96,-2,-0.2,,-0.1,0.8,10,.488,.499,$2275000,Traded
185,John Parrish*\parrijo01,23,BAL,22.0,16,1,17,6.95,5.22,-0.07,-0.23,97.5,4.93,-5,-0.5,.76,0.0,-0.2,-2,.470,.497,,Amateur Draft
186,Danny Patterson\patteda04,30,DET,64.2,60,0,24,3.34,5.02,-0.22,-0.38,95.6,4.65,9,0.9,1.67,0.2,1.8,17,.515,.506,$1100000,Traded
187,Troy Percival\percitr01,31,ANA,57.2,57,0,19,2.97,5.11,0.18,-0.39,98.6,4.48,9,0.9,1.99,0.3,1.9,16,.516,.506,$3400000,Amateur Draft
188,Matt Perisho*\perisma01,26,DET,39.1,30,4,29,6.64,5.18,-0.25,-0.16,97.0,5.10,-7,-0.7,1.47,-0.2,-0.4,-2,.478,.496,$255000,Traded
189,Mark Petkovsek\petkoma01,35,TEX,76.2,55,0,61,7.16,5.17,-0.33,-0.39,102.1,5.22,-17,-1.6,1.00,-0.2,-1.0,-8,.471,.490,$2050000,Free Agency
190,Andy Pettitte*\pettian01,29,NYY,200.2,31,31,103,4.62,4.79,-0.38,0.18,99.8,5.34,15,1.5,,-0.1,3.5,39,.549,.509,$7000000,Amateur Draft
191,Adam Pettyjohn*\pettyad01,24,DET,65.0,16,9,48,6.65,5.06,-0.23,0.09,99.0,5.33,-10,-0.9,.48,0.0,-0.3,-2,.442,.494,,Amateur Draft
192,Travis Phelps\phelptr01,23,TBD,62.0,49,0,30,4.35,4.97,-0.16,-0.37,99.3,4.73,2,0.2,1.01,-0.1,0.8,10,.504,.501,,Amateur Draft
193,Hipolito Pichardo\pichahi01,31,BOS,34.2,30,0,23,5.97,4.86,-0.38,-0.37,101.6,4.95,-4,-0.4,1.05,-0.1,-0.1,0,.487,.498,$1660000,Free Agency
194,Luis Pineda\pinedlu01,26,DET,18.1,16,0,10,4.91,5.15,-0.20,-0.39,95.2,4.72,0,0.0,.95,0.0,0.1,2,.497,.500,,Free Agency
195,Joel Pineiro\pineijo01,22,SEA,75.1,17,11,24,2.87,4.80,0.58,0.06,90.4,3.87,8,0.8,.59,-0.1,1.5,17,.548,.505,,Amateur Draft
196,Dan Plesac*\plesada01,39,TOR,45.1,62,0,18,3.57,5.07,-0.02,-0.38,101.2,4.76,6,0.6,1.55,0.1,1.1,11,.509,.503,$2200000,Free Agency
197,Sidney Ponson\ponsosi01,24,BAL,138.1,23,23,83,5.40,4.84,-0.08,0.17,96.8,4.93,-8,-0.8,,-0.1,0.6,8,.467,.495,$2100000,Amateur Free Agent
198,Lou Pote\potelo01,29,ANA,86.2,44,1,41,4.26,5.19,0.24,-0.33,99.5,4.60,3,0.3,.54,-0.2,1.0,13,.506,.502,$215000,Free Agency
199,Ariel Prieto\prietar01,31,TBD,3.2,3,0,1,2.45,4.71,-0.21,-0.36,99.9,4.56,1,0.1,.07,0.0,0.1,1,.528,.501,$700000,Free Agency
200,Bill Pulsipher*\pulsibi01,27,2TM,30.0,37,0,23,6.90,5.17,-0.23,-0.39,100.5,5.03,-6,-0.6,1.06,-0.1,-0.4,-3,.483,.498,,Free Agency
201,Paul Quantrill\quantpa01,32,TOR,83.0,80,0,29,3.14,4.95,-0.02,-0.37,100.9,4.64,13,1.3,1.55,0.2,2.4,23,.517,.508,$1800000,Traded
202,Scott Radinsky*\radinsc01,33,CLE,2.0,2,0,6,27.00,4.83,-0.35,-0.36,105.5,5.09,-5,-0.4,1.27,-0.1,-0.4,-5,.304,.498,,Free Agency
203,Brad Radke\radkebr01,28,MIN,226.0,33,33,105,4.18,5.03,0.19,0.19,101.2,5.09,22,2.2,,-0.1,4.4,48,.567,.514,$7750000,Amateur Draft
204,Pat Rapp\rapppa01,33,ANA,170.0,31,28,96,5.08,5.22,0.25,0.18,99.4,5.11,0,0.0,.31,-0.1,1.6,20,.499,.500,$2000000,Free Agency
205,Mark Redman*\redmama01,27,2TM,58.0,11,11,32,4.97,4.76,0.13,0.16,101.1,4.81,-1,-0.1,,0.0,0.4,6,.489,.500,$235000,Traded
206,Rick Reed\reedri01,36,MIN,67.2,12,12,45,5.99,4.86,0.21,0.18,101.9,4.92,-8,-0.8,,0.0,-0.1,0,.435,.495,,Traded
207,Steve Reed\reedst01,36,CLE,27.1,31,0,11,3.62,4.74,-0.30,-0.36,100.2,4.69,3,0.3,.85,-0.1,0.5,6,.510,.502,$1600000,Traded
208,Dan Reichert\reichda01,24,KCR,123.0,27,19,83,6.07,5.08,0.31,0.13,107.2,5.25,-12,-1.1,.60,-0.1,0.1,3,.458,.493,$265000,Amateur Draft
209,Bryan Rekar\rekarbr01,29,TBD,140.2,25,25,104,6.65,4.94,-0.19,0.18,98.5,5.23,-23,-2.1,,-0.1,-0.7,-6,.416,.487,$1400000,Expansion Draft
210,Arthur Rhodes*\rhodear01,31,SEA,68.0,71,0,14,1.85,4.97,0.49,-0.37,93.5,3.83,15,1.5,1.65,0.3,2.5,23,.521,.509,$3250000,Free Agency
211,Juan Rincon\rincoju01,22,MIN,5.2,4,0,5,7.94,5.14,0.19,-0.39,95.1,4.34,-2,-0.2,.21,0.1,-0.1,-2,.446,.499,,Amateur Free Agent
212,Ricardo Rincon*\rincori01,31,CLE,54.0,67,0,18,3.00,4.92,-0.28,-0.37,100.1,4.83,11,1.1,1.18,0.0,1.6,17,.516,.507,$1500000,Traded
213,David Riske\riskeda01,24,CLE,27.1,26,0,7,2.30,5.42,-0.25,-0.41,99.9,5.25,9,0.9,1.14,0.0,1.2,12,.534,.505,,Amateur Draft
214,Mariano Rivera\riverma01,31,NYY,80.2,71,0,24,2.68,4.77,-0.31,-0.36,99.0,4.68,17,1.7,2.05,0.8,3.4,27,.525,.511,$9150000,Amateur Free Agent
215,Willis Roberts\roberwi01,26,BAL,132.0,46,18,75,5.11,4.82,-0.08,0.06,95.1,4.71,-7,-0.6,1.35,-0.1,0.6,9,.486,.496,$200000,Free Agency
216,John Rocker*\rockejo01,26,CLE,34.2,38,0,23,5.97,5.06,-0.27,-0.38,102.1,5.05,-4,-0.4,1.48,-0.2,-0.2,0,.490,.498,,Traded
217,Rich Rodriguez*\rodriri02,38,CLE,39.0,53,0,24,5.54,4.97,-0.31,-0.37,99.9,4.90,-3,-0.3,1.03,-0.1,0.1,2,.495,.498,,Free Agency
218,Kenny Rogers*\rogerke01,36,TEX,120.2,20,20,88,6.56,5.08,-0.31,0.19,104.1,5.80,-11,-1.0,,-0.1,0.2,3,.449,.494,$7500000,Free Agency
219,J.C. Romero*\romerj.01,25,MIN,65.0,14,11,48,6.65,4.76,0.20,0.14,102.6,4.82,-14,-1.2,.34,0.0,-0.6,-6,.412,.492,$207500,Amateur Draft
220,Brian Rose\rosebr01,25,TBD,20.1,7,3,20,8.85,5.14,-0.21,-0.07,100.5,5.30,-8,-0.7,.17,0.1,-0.4,-6,.396,.496,,Waivers
221,Ryan Rupe\rupery01,26,TBD,143.1,28,26,111,6.97,4.88,-0.17,0.17,97.0,5.06,-31,-2.8,3.04,-0.1,-1.5,-14,.400,.483,$242500,Amateur Draft
222,B.J. Ryan*\ryanb.01,25,BAL,53.0,61,0,31,5.26,4.95,-0.07,-0.37,95.1,4.42,-5,-0.5,1.31,-0.2,-0.1,1,.492,.497,$210000,Traded
223,CC Sabathia*\sabatc.01,20,CLE,180.1,33,33,93,4.64,4.72,-0.27,0.17,102.0,5.26,12,1.2,,-0.1,2.9,33,.535,.507,,Amateur Draft
224,Bret Saberhagen\saberbr01,37,BOS,15.0,3,3,11,6.60,4.91,-0.36,0.18,98.2,5.36,-2,-0.2,,0.0,-0.1,0,.433,.499,$5000000,Free Agency
225,Johan Santana*\santajo02,22,MIN,43.2,15,4,25,5.15,5.03,0.19,0.01,102.0,4.94,-1,-0.1,.40,0.0,0.3,4,.492,.499,$212500,Traded
226,Jose Santiago\santijo03,26,KCR,29.1,20,0,22,6.75,5.03,0.36,-0.38,110.7,4.75,-7,-0.6,1.20,-0.1,-0.5,-3,.468,.496,$260000,Amateur Draft
227,Victor Santos\santovi01,24,DET,76.1,33,7,33,3.89,4.92,-0.20,-0.11,96.0,4.80,7,0.7,.67,-0.2,1.4,16,.522,.505,,Amateur Free Agent
228,Kazuhiro Sasaki\sasakka01,33,SEA,66.2,69,0,24,3.24,4.96,0.57,-0.37,93.8,3.76,4,0.3,1.84,0.0,1.1,11,.505,.502,$4666667,Amateur Free Agent
229,Scott Schoeneweis*\schoesc01,27,ANA,205.1,32,32,122,5.35,5.20,0.26,0.19,97.9,5.02,-9,-0.8,,-0.1,1.2,16,.474,.495,$275000,Amateur Draft
230,Pete Schourek*\schoupe01,32,BOS,30.1,33,0,19,5.64,5.10,-0.34,-0.38,100.9,5.10,-2,-0.2,1.18,-0.1,0.1,2,.494,.499,$1000000,Free Agency
231,Bobby Seay*\seaybo01,23,TBD,13.0,12,0,11,7.62,5.16,-0.17,-0.39,96.9,4.79,-4,-0.4,.39,0.1,-0.2,-3,.467,.498,,Free Agency
232,Aaron Sele\seleaa01,31,SEA,215.0,34,33,93,3.89,5.01,0.70,0.18,91.6,4.10,4,0.4,.27,-0.1,2.5,29,.511,.502,$7000000,Free Agency
233,Scot Shields\shielsc01,25,ANA,11.0,8,0,1,0.82,5.17,0.23,-0.39,108.0,4.93,5,0.5,.14,-0.2,0.4,6,.563,.503,,Amateur Draft
234,Paul Shuey\shueypa01,30,CLE,54.1,47,0,25,4.14,4.76,-0.27,-0.36,101.3,4.73,3,0.3,1.45,0.0,0.9,10,.507,.502,$2000000,Amateur Draft
235,J.D. Smart\smartj.01,27,TEX,15.1,15,0,11,6.46,5.05,-0.31,-0.38,99.0,4.93,-3,-0.3,1.04,0.0,-0.1,-1,.483,.498,,Free Agency
236,Roy Smith\smithro03,25,CLE,16.1,9,0,14,7.71,4.80,-0.29,-0.11,98.8,4.92,-5,-0.5,.89,0.0,-0.3,-3,.446,.497,,Free Agency
237,Steve Sparks\sparkst01,35,DET,232.0,35,33,110,4.27,4.97,-0.22,0.18,95.8,5.15,22,2.2,.01,-0.1,4.5,49,.563,.514,$650000,Free Agency
238,Justin Speier\speieju01,27,CLE,20.2,12,0,16,6.97,4.83,-0.33,-0.24,101.8,5.01,-5,-0.4,.92,0.0,-0.2,-2,.463,.497,$243000,Waivers
239,Jason Standridge\standja01,22,TBD,19.1,9,1,10,4.66,5.07,-0.18,-0.20,98.9,5.00,1,0.1,.16,0.0,0.2,3,.507,.500,,Amateur Draft
240,Mike Stanton*\stantmi02,34,NYY,80.1,76,0,25,2.80,4.93,-0.34,-0.37,98.9,4.84,18,1.8,1.30,0.1,2.7,27,.523,.511,$2450000,Free Agency
241,Denny Stark\starkde01,26,SEA,14.2,4,3,15,9.20,5.01,0.73,0.07,98.5,4.28,-8,-0.7,.14,0.0,-0.5,-6,.332,.496,,Amateur Draft
242,Blake Stein\steinbl01,27,KCR,131.0,36,15,73,5.02,5.11,0.27,-0.04,107.3,5.15,1,0.1,.83,-0.2,1.3,17,.503,.501,$275000,Traded
243,Tanyon Sturtze\sturtta01,30,TBD,195.1,39,27,98,4.52,5.02,-0.18,0.13,97.6,5.20,14,1.4,1.24,-0.1,3.3,37,.536,.509,$237500,Traded
244,Jeff Suppan\suppaje01,26,KCR,218.1,34,34,120,4.95,4.97,0.32,0.18,105.9,5.12,3,0.3,,-0.1,2.4,29,.509,.502,$2350000,Purchased
245,Mac Suzuki\suzukma01,26,KCR,56.0,15,9,38,6.11,4.88,0.32,0.04,106.9,4.92,-8,-0.7,.63,0.0,-0.2,-1,.452,.496,$320000,Free Agency
246,Jeff Tam\tamje01,30,OAK,74.2,70,0,27,3.25,5.06,0.12,-0.38,96.8,4.41,9,0.9,1.62,0.1,1.8,18,.513,.506,$350000,Free Agency
247,Brad Thomas*\thomabr01,23,MIN,16.1,5,5,17,9.37,4.97,0.21,0.13,99.9,4.88,-8,-0.7,,0.0,-0.6,-6,.359,.496,,Free Agency
248,Kevin Tolar*\tolarke01,30,DET,10.2,9,0,8,6.75,5.02,-0.16,-0.38,94.9,4.55,-3,-0.3,.34,0.1,-0.1,-1,.472,.498,,Free Agency
249,Brett Tomko\tomkobr01,28,SEA,34.2,11,4,24,6.23,5.09,0.76,-0.08,92.4,3.92,-9,-0.8,.97,0.0,-0.5,-5,.424,.495,$1100000,Traded
250,Josh Towers\towerjo01,24,BAL,140.1,24,20,74,4.75,4.92,-0.09,0.15,95.9,4.94,2,0.2,1.51,-0.1,1.6,19,.510,.501,,Amateur Draft
251,Mike Trombley\trombmi01,34,BAL,54.2,50,0,23,3.79,4.89,-0.07,-0.37,94.7,4.34,3,0.3,1.45,0.0,0.9,10,.506,.502,$2333333,Free Agency
252,Ugueth Urbina\urbinug01,27,BOS,20.0,19,0,5,2.25,5.08,-0.22,-0.38,98.8,4.86,6,0.6,1.24,0.0,0.8,8,.530,.504,,Traded
253,Ismael Valdez\valdeis01,27,ANA,163.2,27,27,82,4.51,5.07,0.25,0.19,97.6,4.89,6,0.6,,-0.1,2.2,25,.522,.504,$2500000,Free Agency
254,Mike Venafro*\venafmi01,27,TEX,60.0,70,0,35,5.25,5.21,-0.29,-0.39,102.7,5.25,0,0.0,1.29,-0.1,0.5,7,.500,.500,$310000,Amateur Draft
255,Brandon Villafuerte\villabr01,25,TEX,5.2,6,0,9,14.29,4.76,-0.41,-0.36,104.3,5.02,-6,-0.5,.15,0.2,-0.3,-5,.411,.497,,Traded
256,Ken Vining*\vininke01,26,CHW,6.2,8,0,14,18.90,4.73,0.06,-0.36,105.3,4.55,-11,-0.9,.29,0.3,-0.6,-10,.382,.494,,Traded
257,Luis Vizcaino\vizcalu01,26,OAK,36.2,36,0,19,4.66,4.93,0.12,-0.37,98.9,4.39,-1,-0.1,.75,-0.1,0.2,3,.496,.499,,Amateur Free Agent
258,Brad Voyles\voylebr01,24,KCR,9.1,7,0,4,3.86,5.18,0.26,-0.39,109.2,4.95,1,0.1,.49,0.0,0.2,2,.515,.501,,Traded
259,Tim Wakefield\wakefti01,34,BOS,168.2,45,17,84,4.48,4.88,-0.30,0.00,99.3,5.15,12,1.2,1.00,-0.2,2.8,31,.526,.507,$3000000,Free Agency
260,Jeff Wallace*\wallaje01,25,TBD,50.1,29,1,26,4.65,4.93,-0.16,-0.19,97.8,4.80,1,0.1,.41,-0.1,0.5,6,.502,.500,,Free Agency
261,John Wasdin\wasdijo01,28,BAL,49.2,26,0,25,4.53,4.98,-0.08,-0.38,96.2,4.51,0,0.0,1.02,-0.1,0.4,5,.499,.500,,Free Agency
262,Jarrod Washburn*\washbja01,26,ANA,193.1,30,30,89,4.14,5.17,0.24,0.19,98.9,5.06,19,1.9,,-0.1,3.8,41,.564,.512,$270000,Amateur Draft
263,Jeff Weaver\weaveje01,24,DET,229.1,33,33,116,4.55,4.89,-0.21,0.18,95.5,5.05,11,1.2,,-0.1,3.4,39,.535,.507,$425000,Amateur Draft
264,Ben Weber\weberbe01,31,ANA,68.1,56,0,28,3.69,5.08,0.24,-0.38,98.8,4.40,5,0.5,.94,-0.2,1.1,13,.509,.503,$203500,Waivers
265,Bob Wells\wellsbo01,34,MIN,68.2,65,0,39,5.11,5.01,0.19,-0.38,100.3,4.46,-5,-0.5,1.38,-0.2,0.0,3,.492,.497,$1100000,Free Agency
266,David Wells*\wellsda01,38,CHW,100.2,16,16,55,4.92,5.09,0.04,0.18,100.6,5.25,3,0.3,,-0.1,1.3,15,.520,.502,$9250000,Traded
267,Kip Wells\wellski01,24,CHW,133.1,40,20,80,5.40,4.88,0.04,0.07,102.2,5.01,-7,-0.6,1.20,-0.1,0.7,9,.484,.496,,Amateur Draft
268,Jake Westbrook\westbja01,23,CLE,64.2,23,6,43,5.98,4.90,-0.33,-0.09,101.4,5.21,-6,-0.6,1.00,-0.1,0.0,2,.475,.497,,Traded
269,Dan Wheeler\wheelda01,23,TBD,17.2,13,0,17,8.66,5.19,-0.22,-0.26,98.0,5.05,-7,-0.7,.33,0.1,-0.3,-5,.448,.496,,Amateur Draft
270,Bob Wickman\wickmbo01,32,CLE,67.2,70,0,18,2.39,4.90,-0.27,-0.37,100.2,4.81,18,1.8,1.57,0.4,2.9,26,.525,.511,$2600000,Traded
271,Todd Williams\willito02,30,NYY,15.1,15,0,9,5.28,5.12,-0.44,-0.39,99.7,5.16,0,0.0,.56,0.0,0.1,2,.498,.500,$320000,Free Agency
272,Kris Wilson\wilsokr01,24,KCR,109.1,29,15,78,6.42,5.14,0.33,0.06,104.8,5.10,-17,-1.6,.44,0.0,-0.4,-4,.446,.490,$205000,Amateur Draft
273,Paul Wilson\wilsopa02,28,TBD,151.1,37,24,94,5.59,4.87,-0.18,0.10,98.3,5.06,-10,-0.9,.52,-0.1,0.6,8,.475,.494,$350000,Traded
274,Matt Wise\wisema01,25,ANA,49.1,11,9,27,4.93,5.47,0.21,0.15,100.5,5.43,3,0.3,.16,0.0,0.7,8,.523,.502,$207500,Amateur Draft
275,Jay Witasick\witasja01,28,NYY,40.1,32,0,27,6.02,4.99,-0.33,-0.33,98.9,4.94,-5,-0.5,1.03,-0.1,-0.1,0,.485,.497,,Traded
276,Mark Wohlers\wohlema01,31,NYY,35.2,31,0,20,5.05,4.82,-0.35,-0.36,99.7,4.79,-1,-0.1,.55,0.0,0.2,3,.496,.499,,Traded
277,Steve Woodard\woodast01,26,CLE,97.0,29,10,60,5.57,5.07,-0.36,-0.04,100.4,5.41,-2,-0.2,.63,-0.1,0.7,9,.493,.499,$1325000,Traded
278,Dan Wright\wrighda02,23,CHW,66.1,13,12,45,6.11,5.08,0.04,0.16,102.3,5.32,-6,-0.6,.03,0.0,0.1,2,.455,.496,,Amateur Draft
279,Jaret Wright\wrighja02,25,CLE,29.0,7,7,22,6.83,4.61,-0.34,0.15,99.9,5.09,-6,-0.5,,0.0,-0.3,-2,.424,.497,$2562500,Amateur Draft
280,Kelly Wunsch*\wunscke01,28,CHW,22.1,33,0,19,7.66,5.37,0.04,-0.40,102.7,5.05,-7,-0.6,1.33,-0.1,-0.6,-4,.481,.496,$260000,Free Agency
281,Esteban Yan\yanes01,26,TBD,62.1,54,0,34,4.91,4.92,-0.16,-0.37,98.6,4.65,-2,-0.2,1.41,-0.2,0.3,5,.496,.499,$650000,Expansion Draft
282,Victor Zambrano\zambrvi01,25,TBD,51.1,36,0,21,3.68,4.92,-0.14,-0.37,98.2,4.61,5,0.5,1.21,-0.1,1.0,11,.514,.503,,Free Agency
283,Jeff Zimmerman\zimmeje02,28,TEX,71.1,66,0,19,2.40,5.06,-0.22,-0.38,103.5,5.07,21,2.1,1.60,0.5,3.3,29,.532,.513,$307500,Purchased
284,Barry Zito*\zitoba01,23,OAK,214.1,35,35,92,3.86,5.00,0.11,0.18,96.7,4.91,24,2.4,,-0.1,4.5,49,.569,.515,$240000,Amateur Draft
